-17.374065,-66.158862, Calle San Martín #100, Tupuraya, D12
-17.371535,-66.145964, Calle Bustillos #9866, Queru Queru Bajo, D12
-17.388511,-66.177279, Calle Falsuri #9867, Cala Cala Este, D12
-17.378068,-66.171655, Av. Blanco Galindo #9868, Tupuraya, D12
-17.372690,-66.146220, Calle Canelas #9869, Queru Queru Bajo, D12
-17.384658,-66.174822, Calle San Martín #9870, Cala Cala Este, D12
-17.373650,-66.139857, Calle Bustillos #9871, Tupuraya, D12
-17.368932,-66.173231, Calle Falsuri #9872, Queru Queru Bajo, D12
-17.373905,-66.140251, Av. Blanco Galindo #9873, Cala Cala Este, D12
-17.374793,-66.160562, Calle Canelas #9874, Tupuraya, D12
-17.371411,-66.165568, Calle San Martín #9875, Queru Queru Bajo, D12
-17.382690,-66.168535, Calle Bustillos #9876, Cala Cala Este, D12
-17.373018,-66.162718, Calle Falsuri #9877, Tupuraya, D12
-17.372763,-66.157624, Av. Blanco Galindo #9878, Queru Queru Bajo, D12
-17.379349,-66.166358, Calle Canelas #9879, Cala Cala Este, D12
-17.376079,-66.163489, Calle San Martín #9880, Tupuraya, D12
-17.386700,-66.177454, Calle Bustillos #9881, Queru Queru Bajo, D12
-17.368398,-66.155748, Calle Falsuri #9882, Cala Cala Este, D12
-17.370368,-66.172081, Av. Blanco Galindo #9883, Tupuraya, D12
-17.380270,-66.169091, Calle Canelas #9884, Queru Queru Bajo, D12
-17.369467,-66.169361, Calle San Martín #9885, Cala Cala Este, D12
-17.387097,-66.167318, Calle Bustillos #9886, Tupuraya, D12
-17.380456,-66.164678, Calle Falsuri #9887, Queru Queru Bajo, D12
-17.376629,-66.148704, Av. Blanco Galindo #9888, Cala Cala Este, D12
-17.369677,-66.147960, Calle Canelas #9889, Tupuraya, D12
-17.376506,-66.159420, Calle San Martín #9890, Queru Queru Bajo, D12
-17.380866,-66.167849, Calle Bustillos #9891, Cala Cala Este, D12
-17.367424,-66.153147, Calle Falsuri #9892, Tupuraya, D12
-17.367055,-66.172779, Av. Blanco Galindo #9893, Queru Queru Bajo, D12
-17.374524,-66.140163, Calle Canelas #9894, Cala Cala Este, D12
-17.376636,-66.162590, Calle San Martín #9895, Tupuraya, D12
-17.366909,-66.159469, Calle Bustillos #9896, Queru Queru Bajo, D12
-17.372741,-66.163589, Calle Falsuri #9897, Cala Cala Este, D12
-17.375467,-66.154513, Av. Blanco Galindo #9898, Tupuraya, D12
-17.375406,-66.172494, Calle Canelas #9899, Queru Queru Bajo, D12
-17.371419,-66.161516, Calle San Martín #9900, Cala Cala Este, D12
-17.386636,-66.168928, Calle Bustillos #9901, Tupuraya, D12
-17.387280,-66.166953, Calle Falsuri #9902, Queru Queru Bajo, D12
-17.372134,-66.155805, Av. Blanco Galindo #9903, Cala Cala Este, D12
-17.378501,-66.155466, Calle Canelas #9904, Tupuraya, D12
-17.367927,-66.168576, Calle San Martín #9905, Queru Queru Bajo, D12
-17.372091,-66.164904, Calle Bustillos #9906, Cala Cala Este, D12
-17.381990,-66.172401, Calle Falsuri #9907, Tupuraya, D12
-17.389664,-66.170513, Av. Blanco Galindo #9908, Queru Queru Bajo, D12
-17.382605,-66.170538, Calle Canelas #9909, Cala Cala Este, D12
-17.372219,-66.175744, Calle San Martín #9910, Tupuraya, D12
-17.369105,-66.160585, Calle Bustillos #9911, Queru Queru Bajo, D12
-17.376684,-66.166929, Calle Falsuri #9912, Cala Cala Este, D12
-17.386454,-66.175218, Av. Blanco Galindo #9913, Tupuraya, D12
-17.389360,-66.170922, Calle Canelas #9914, Queru Queru Bajo, D12
-17.378541,-66.168706, Calle San Martín #9915, Cala Cala Este, D12
-17.382095,-66.170115, Calle Bustillos #9916, Tupuraya, D12
-17.376775,-66.153438, Calle Falsuri #9917, Queru Queru Bajo, D12
-17.377443,-66.168212, Av. Blanco Galindo #9918, Cala Cala Este, D12
-17.373472,-66.171812, Calle Canelas #9919, Tupuraya, D12
-17.372797,-66.144919, Calle San Martín #9920, Queru Queru Bajo, D12
-17.373628,-66.144140, Calle Bustillos #9921, Cala Cala Este, D12
-17.377190,-66.168715, Calle Falsuri #9922, Tupuraya, D12
-17.381875,-66.163496, Av. Blanco Galindo #9923, Queru Queru Bajo, D12
-17.384715,-66.176865, Calle Canelas #9924, Cala Cala Este, D12
-17.373422,-66.150344, Calle San Martín #9925, Tupuraya, D12
-17.379326,-66.171667, Calle Bustillos #9926, Queru Queru Bajo, D12
-17.366942,-66.156934, Calle Falsuri #9927, Cala Cala Este, D12
-17.387688,-66.169658, Av. Blanco Galindo #9928, Tupuraya, D12
-17.381194,-66.167791, Calle Canelas #9929, Queru Queru Bajo, D12
-17.372116,-66.141705, Calle San Martín #9930, Cala Cala Este, D12
-17.372846,-66.157368, Calle Bustillos #9931, Tupuraya, D12
-17.375128,-66.142738, Calle Falsuri #9932, Queru Queru Bajo, D12
-17.370217,-66.171382, Av. Blanco Galindo #9933, Cala Cala Este, D12
-17.375628,-66.164834, Calle Canelas #9934, Tupuraya, D12
-17.378419,-66.159434, Calle San Martín #9935, Queru Queru Bajo, D12
-17.379853,-66.158840, Calle Bustillos #9936, Cala Cala Este, D12
-17.374066,-66.143514, Calle Falsuri #9937, Tupuraya, D12
-17.369794,-66.169635, Av. Blanco Galindo #9938, Queru Queru Bajo, D12
-17.370044,-66.156107, Calle Canelas #9939, Cala Cala Este, D12
-17.373400,-66.142692, Calle San Martín #9940, Tupuraya, D12
-17.367436,-66.173933, Calle Bustillos #9941, Queru Queru Bajo, D12
-17.379780,-66.172607, Calle Falsuri #9942, Cala Cala Este, D12
-17.379251,-66.167569, Av. Blanco Galindo #9943, Tupuraya, D12
-17.372874,-66.172274, Calle Canelas #9944, Queru Queru Bajo, D12
-17.380691,-66.168673, Calle San Martín #9945, Cala Cala Este, D12
-17.369876,-66.159884, Calle Bustillos #9946, Tupuraya, D12
-17.375751,-66.168578, Calle Falsuri #9947, Queru Queru Bajo, D12
-17.385003,-66.176808, Av. Blanco Galindo #9948, Cala Cala Este, D12
-17.374728,-66.153018, Calle Canelas #9949, Tupuraya, D12
-17.369971,-66.161747, Calle San Martín #9950, Queru Queru Bajo, D12
-17.380122,-66.164578, Calle Bustillos #9951, Cala Cala Este, D12
-17.373846,-66.165877, Calle Falsuri #9952, Tupuraya, D12
-17.377281,-66.161961, Av. Blanco Galindo #9953, Queru Queru Bajo, D12
-17.368796,-66.163307, Calle Canelas #9954, Cala Cala Este, D12
-17.368271,-66.170831, Calle San Martín #9955, Tupuraya, D12
-17.377464,-66.157799, Calle Bustillos #9956, Queru Queru Bajo, D12
-17.371173,-66.146997, Calle Falsuri #9957, Cala Cala Este, D12
-17.391634,-66.174111, Av. Blanco Galindo #9958, Tupuraya, D12
-17.379744,-66.164744, Calle Canelas #9959, Queru Queru Bajo, D12
-17.372636,-66.145083, Calle San Martín #9960, Cala Cala Este, D12
-17.377202,-66.174601, Calle Bustillos #9961, Tupuraya, D12
-17.371823,-66.143485, Calle Falsuri #9962, Queru Queru Bajo, D12
-17.382947,-66.165389, Av. Blanco Galindo #9963, Cala Cala Este, D12
-17.375572,-66.151258, Calle Canelas #9964, Tupuraya, D12
-17.379036,-66.158615, Calle San Martín #9965, Queru Queru Bajo, D12
-17.371418,-66.155332, Calle Bustillos #9966, Cala Cala Este, D12
-17.378459,-66.162435, Calle Falsuri #9967, Tupuraya, D12
-17.371665,-66.141650, Av. Blanco Galindo #9968, Queru Queru Bajo, D12
-17.373052,-66.172853, Calle Canelas #9969, Cala Cala Este, D12
-17.374629,-66.162119, Calle San Martín #9970, Tupuraya, D12
-17.379758,-66.175064, Calle Bustillos #9971, Queru Queru Bajo, D12
-17.373394,-66.163272, Calle Falsuri #9972, Cala Cala Este, D12
-17.369731,-66.146373, Av. Blanco Galindo #9973, Tupuraya, D12
-17.374084,-66.155506, Calle Canelas #9974, Queru Queru Bajo, D12
-17.369152,-66.168161, Calle San Martín #9975, Cala Cala Este, D12
-17.368040,-66.173424, Calle Bustillos #9976, Tupuraya, D12
-17.368129,-66.161175, Calle Falsuri #9977, Queru Queru Bajo, D12
-17.373248,-66.142708, Av. Blanco Galindo #9978, Cala Cala Este, D12
-17.376004,-66.159665, Calle Canelas #9979, Tupuraya, D12
-17.369839,-66.146818, Calle San Martín #9980, Queru Queru Bajo, D12
-17.390135,-66.168922, Calle Bustillos #9981, Cala Cala Este, D12
-17.381501,-66.172890, Calle Falsuri #9982, Tupuraya, D12
-17.375718,-66.174286, Av. Blanco Galindo #9983, Queru Queru Bajo, D12
-17.372118,-66.162892, Calle Canelas #9984, Cala Cala Este, D12
-17.389195,-66.172635, Calle San Martín #9985, Tupuraya, D12
-17.369843,-66.146156, Calle Bustillos #9986, Queru Queru Bajo, D12
-17.370645,-66.173983, Calle Falsuri #9987, Cala Cala Este, D12
-17.377059,-66.165728, Av. Blanco Galindo #9988, Tupuraya, D12
-17.380465,-66.176015, Calle Canelas #9989, Queru Queru Bajo, D12
-17.377398,-66.151432, Calle San Martín #9990, Cala Cala Este, D12
-17.367030,-66.158356, Calle Bustillos #9991, Tupuraya, D12
-17.367644,-66.161828, Calle Falsuri #9992, Queru Queru Bajo, D12
-17.376885,-66.165680, Av. Blanco Galindo #9993, Cala Cala Este, D12
-17.381266,-66.165621, Calle Canelas #9994, Tupuraya, D12
-17.376649,-66.169657, Calle San Martín #9995, Queru Queru Bajo, D12
-17.369321,-66.162956, Calle Bustillos #9996, Cala Cala Este, D12
-17.384564,-66.169244, Calle Falsuri #9997, Tupuraya, D12
-17.378487,-66.157656, Av. Blanco Galindo #9998, Queru Queru Bajo, D12
-17.371587,-66.148529, Calle Canelas #9999, Cala Cala Este, D12
-17.372866,-66.145736, Calle San Martín #10000, Tupuraya, D12
-17.376521,-66.162656, Calle Bustillos #10001, Queru Queru Bajo, D12
-17.392512,-66.175205, Calle Falsuri #10002, Cala Cala Este, D12
-17.381104,-66.163118, Av. Blanco Galindo #10003, Tupuraya, D12
-17.371651,-66.146241, Calle Canelas #10004, Queru Queru Bajo, D12
-17.371486,-66.167221, Calle San Martín #10005, Cala Cala Este, D12
-17.384377,-66.176239, Calle Bustillos #10006, Tupuraya, D12
-17.372903,-66.140344, Calle Falsuri #10007, Queru Queru Bajo, D12
-17.368510,-66.160965, Av. Blanco Galindo #10008, Cala Cala Este, D12
-17.377342,-66.167105, Calle Canelas #10009, Tupuraya, D12
-17.377020,-66.152930, Calle San Martín #10010, Queru Queru Bajo, D12
-17.372976,-66.139006, Calle Bustillos #10011, Cala Cala Este, D12
-17.375730,-66.157183, Calle Falsuri #10012, Tupuraya, D12
-17.368278,-66.163645, Av. Blanco Galindo #10013, Queru Queru Bajo, D12
-17.368936,-66.166468, Calle Canelas #10014, Cala Cala Este, D12
-17.373089,-66.164585, Calle San Martín #10015, Tupuraya, D12
-17.392799,-66.168622, Calle Bustillos #10016, Queru Queru Bajo, D12
-17.371932,-66.145740, Calle Falsuri #10017, Cala Cala Este, D12
-17.375870,-66.144700, Av. Blanco Galindo #10018, Tupuraya, D12
-17.367501,-66.166598, Calle Canelas #10019, Queru Queru Bajo, D12
-17.379826,-66.169566, Calle San Martín #10020, Cala Cala Este, D12
-17.382200,-66.169025, Calle Bustillos #10021, Tupuraya, D12
-17.373492,-66.169750, Calle Falsuri #10022, Queru Queru Bajo, D12
-17.387886,-66.168994, Av. Blanco Galindo #10023, Cala Cala Este, D12
-17.371491,-66.150384, Calle Canelas #10024, Tupuraya, D12
-17.379355,-66.160314, Calle San Martín #10025, Queru Queru Bajo, D12
-17.373278,-66.163705, Calle Bustillos #10026, Cala Cala Este, D12
-17.372681,-66.166224, Calle Falsuri #10027, Tupuraya, D12
-17.381098,-66.161316, Av. Blanco Galindo #10028, Queru Queru Bajo, D12
-17.387359,-66.169861, Calle Canelas #10029, Cala Cala Este, D12
-17.383129,-66.175100, Calle San Martín #10030, Tupuraya, D12
-17.377119,-66.164789, Calle Bustillos #10031, Queru Queru Bajo, D12
-17.371989,-66.143601, Calle Falsuri #10032, Cala Cala Este, D12
-17.379672,-66.167269, Av. Blanco Galindo #10033, Tupuraya, D12
-17.379706,-66.169322, Calle Canelas #10034, Queru Queru Bajo, D12
-17.390666,-66.170456, Calle San Martín #10035, Cala Cala Este, D12
-17.372763,-66.141437, Calle Bustillos #10036, Tupuraya, D12
-17.382086,-66.164254, Calle Falsuri #10037, Queru Queru Bajo, D12
-17.390960,-66.168801, Av. Blanco Galindo #10038, Cala Cala Este, D12
-17.372855,-66.156912, Calle Canelas #10039, Tupuraya, D12
-17.373101,-66.164066, Calle San Martín #10040, Queru Queru Bajo, D12
-17.386962,-66.176146, Calle Bustillos #10041, Cala Cala Este, D12
-17.378438,-66.160998, Calle Falsuri #10042, Tupuraya, D12
-17.372542,-66.162304, Av. Blanco Galindo #10043, Queru Queru Bajo, D12
-17.370606,-66.172744, Calle Canelas #10044, Cala Cala Este, D12
-17.372601,-66.162437, Calle San Martín #10045, Tupuraya, D12
-17.383496,-66.164596, Calle Bustillos #10046, Queru Queru Bajo, D12
-17.373030,-66.154466, Calle Falsuri #10047, Cala Cala Este, D12
-17.369203,-66.158649, Av. Blanco Galindo #10048, Tupuraya, D12
-17.376116,-66.153316, Calle Canelas #10049, Queru Queru Bajo, D12
-17.379496,-66.170448, Calle San Martín #10050, Cala Cala Este, D12
-17.392187,-66.172811, Calle Bustillos #10051, Tupuraya, D12
-17.382082,-66.167244, Calle Falsuri #10052, Queru Queru Bajo, D12
-17.367852,-66.157657, Av. Blanco Galindo #10053, Cala Cala Este, D12
-17.381549,-66.173065, Calle Canelas #10054, Tupuraya, D12
-17.368536,-66.156652, Calle San Martín #10055, Queru Queru Bajo, D12
-17.367636,-66.164509, Calle Bustillos #10056, Cala Cala Este, D12
-17.376905,-66.172574, Calle Falsuri #10057, Tupuraya, D12
-17.379759,-66.169725, Av. Blanco Galindo #10058, Queru Queru Bajo, D12
-17.386884,-66.176987, Calle Canelas #10059, Cala Cala Este, D12
-17.377909,-66.162892, Calle San Martín #10060, Tupuraya, D12
-17.377449,-66.150937, Calle Bustillos #10061, Queru Queru Bajo, D12
-17.369919,-66.148386, Calle Falsuri #10062, Cala Cala Este, D12
-17.370855,-66.171890, Av. Blanco Galindo #10063, Tupuraya, D12
-17.372684,-66.171006, Calle Canelas #10064, Queru Queru Bajo, D12
-17.367770,-66.150556, Calle San Martín #10065, Cala Cala Este, D12
-17.370942,-66.152966, Calle Bustillos #10066, Tupuraya, D12
-17.390890,-66.172676, Calle Falsuri #10067, Queru Queru Bajo, D12
-17.373098,-66.167438, Av. Blanco Galindo #10068, Cala Cala Este, D12
-17.367170,-66.173249, Calle Canelas #10069, Tupuraya, D12
-17.384520,-66.166570, Calle San Martín #10070, Queru Queru Bajo, D12
-17.373503,-66.145008, Calle Bustillos #10071, Cala Cala Este, D12
-17.367299,-66.160713, Calle Falsuri #10072, Tupuraya, D12
-17.375285,-66.166997, Av. Blanco Galindo #10073, Queru Queru Bajo, D12
-17.382565,-66.174906, Calle Canelas #10074, Cala Cala Este, D12
-17.375744,-66.163839, Calle San Martín #10075, Tupuraya, D12
-17.371628,-66.140873, Calle Bustillos #10076, Queru Queru Bajo, D12
-17.381114,-66.164725, Calle Falsuri #10077, Cala Cala Este, D12
-17.376929,-66.164530, Av. Blanco Galindo #10078, Tupuraya, D12
-17.374301,-66.141449, Calle Canelas #10079, Queru Queru Bajo, D12
-17.390205,-66.178276, Calle San Martín #10080, Cala Cala Este, D12
-17.369517,-66.175513, Calle Bustillos #10081, Tupuraya, D12
-17.374333,-66.143308, Calle Falsuri #10082, Queru Queru Bajo, D12
-17.381130,-66.164829, Av. Blanco Galindo #10083, Cala Cala Este, D12
-17.368366,-66.152354, Calle Canelas #10084, Tupuraya, D12
-17.373782,-66.168656, Calle San Martín #10085, Queru Queru Bajo, D12
-17.370067,-66.149981, Calle Bustillos #10086, Cala Cala Este, D12
-17.388303,-66.167873, Calle Falsuri #10087, Tupuraya, D12
-17.377123,-66.158181, Av. Blanco Galindo #10088, Queru Queru Bajo, D12
-17.378468,-66.167585, Calle Canelas #10089, Cala Cala Este, D12
-17.371470,-66.154929, Calle San Martín #10090, Tupuraya, D12
-17.366476,-66.165215, Calle Bustillos #10091, Queru Queru Bajo, D12
-17.369223,-66.173061, Calle Falsuri #10092, Cala Cala Este, D12
-17.377445,-66.173145, Av. Blanco Galindo #10093, Tupuraya, D12
-17.375094,-66.174862, Calle Canelas #10094, Queru Queru Bajo, D12
-17.374120,-66.143712, Calle San Martín #10095, Cala Cala Este, D12
-17.381588,-66.169102, Calle Bustillos #10096, Tupuraya, D12
-17.371022,-66.160012, Calle Falsuri #10097, Queru Queru Bajo, D12
-17.366468,-66.164095, Av. Blanco Galindo #10098, Cala Cala Este, D12
-17.371182,-66.156641, Calle Canelas #10099, Tupuraya, D12
-17.367295,-66.167321, Calle San Martín #10100, Queru Queru Bajo, D12
-17.390659,-66.174533, Calle Bustillos #10101, Cala Cala Este, D12
-17.375202,-66.144068, Calle Falsuri #10102, Tupuraya, D12
-17.370943,-66.162226, Av. Blanco Galindo #10103, Queru Queru Bajo, D12
-17.371967,-66.146123, Calle Canelas #10104, Cala Cala Este, D12
-17.384185,-66.166183, Calle San Martín #10105, Tupuraya, D12
-17.384807,-66.171046, Calle Bustillos #10106, Queru Queru Bajo, D12
-17.372754,-66.163418, Calle Falsuri #10107, Cala Cala Este, D12
-17.380069,-66.166906, Av. Blanco Galindo #10108, Tupuraya, D12
-17.389172,-66.177041, Calle Canelas #10109, Queru Queru Bajo, D12
-17.376554,-66.145025, Calle San Martín #10110, Cala Cala Este, D12
-17.378404,-66.154445, Calle Bustillos #10111, Tupuraya, D12
-17.390796,-66.172470, Calle Falsuri #10112, Queru Queru Bajo, D12
-17.371620,-66.159613, Av. Blanco Galindo #10113, Cala Cala Este, D12
-17.371180,-66.163275, Calle Canelas #10114, Tupuraya, D12
-17.374249,-66.149847, Calle San Martín #10115, Queru Queru Bajo, D12
-17.369758,-66.175643, Calle Bustillos #10116, Cala Cala Este, D12
-17.369583,-66.155427, Calle Falsuri #10117, Tupuraya, D12
-17.371169,-66.164851, Av. Blanco Galindo #10118, Queru Queru Bajo, D12
-17.389423,-66.168700, Calle Canelas #10119, Cala Cala Este, D12
-17.377953,-66.160850, Calle San Martín #10120, Tupuraya, D12
-17.367807,-66.164786, Calle Bustillos #10121, Queru Queru Bajo, D12
-17.371526,-66.145150, Calle Falsuri #10122, Cala Cala Este, D12
-17.373341,-66.157518, Av. Blanco Galindo #10123, Tupuraya, D12
-17.372625,-66.169702, Calle Canelas #10124, Queru Queru Bajo, D12
-17.382392,-66.163312, Calle San Martín #10125, Cala Cala Este, D12
-17.375018,-66.163613, Calle Bustillos #10126, Tupuraya, D12
-17.368026,-66.156674, Calle Falsuri #10127, Queru Queru Bajo, D12
-17.367988,-66.171096, Av. Blanco Galindo #10128, Cala Cala Este, D12
-17.375732,-66.170332, Calle Canelas #10129, Tupuraya, D12
-17.368758,-66.159813, Calle San Martín #10130, Queru Queru Bajo, D12
-17.373966,-66.147038, Calle Bustillos #10131, Cala Cala Este, D12
-17.377148,-66.174192, Calle Falsuri #10132, Tupuraya, D12
-17.370976,-66.151270, Av. Blanco Galindo #10133, Queru Queru Bajo, D12
-17.372882,-66.153715, Calle Canelas #10134, Cala Cala Este, D12
-17.373304,-66.165892, Calle San Martín #10135, Tupuraya, D12
-17.367713,-66.162083, Calle Bustillos #10136, Queru Queru Bajo, D12
-17.375138,-66.169607, Calle Falsuri #10137, Cala Cala Este, D12
-17.383467,-66.168745, Av. Blanco Galindo #10138, Tupuraya, D12
-17.367207,-66.164353, Calle Canelas #10139, Queru Queru Bajo, D12
-17.374373,-66.141799, Calle San Martín #10140, Cala Cala Este, D12
-17.380323,-66.173860, Calle Bustillos #10141, Tupuraya, D12
-17.371102,-66.164102, Calle Falsuri #10142, Queru Queru Bajo, D12
-17.372299,-66.156996, Av. Blanco Galindo #10143, Cala Cala Este, D12
-17.378036,-66.163730, Calle Canelas #10144, Tupuraya, D12
-17.388665,-66.168757, Calle San Martín #10145, Queru Queru Bajo, D12
-17.368174,-66.163106, Calle Bustillos #10146, Cala Cala Este, D12
-17.371915,-66.169828, Calle Falsuri #10147, Tupuraya, D12
-17.373336,-66.138703, Av. Blanco Galindo #10148, Queru Queru Bajo, D12
-17.379757,-66.158589, Calle Canelas #10149, Cala Cala Este, D12
-17.380595,-66.166894, Calle San Martín #10150, Tupuraya, D12
-17.373226,-66.163682, Calle Bustillos #10151, Queru Queru Bajo, D12
-17.373682,-66.170399, Calle Falsuri #10152, Cala Cala Este, D12
-17.365991,-66.166730, Av. Blanco Galindo #10153, Tupuraya, D12
-17.374643,-66.160752, Calle Canelas #10154, Queru Queru Bajo, D12
-17.380398,-66.159488, Calle San Martín #10155, Cala Cala Este, D12
-17.374180,-66.172729, Calle Bustillos #10156, Tupuraya, D12
-17.375911,-66.163258, Calle Falsuri #10157, Queru Queru Bajo, D12
-17.385704,-66.169988, Av. Blanco Galindo #10158, Cala Cala Este, D12
-17.376818,-66.168065, Calle Canelas #10159, Tupuraya, D12
-17.390463,-66.171370, Calle San Martín #10160, Queru Queru Bajo, D12
-17.383801,-66.168437, Calle Bustillos #10161, Cala Cala Este, D12
-17.372317,-66.148066, Calle Falsuri #10162, Tupuraya, D12
-17.378721,-66.169285, Av. Blanco Galindo #10163, Queru Queru Bajo, D12
-17.387224,-66.170990, Calle Canelas #10164, Cala Cala Este, D12
-17.376963,-66.157112, Calle San Martín #10165, Tupuraya, D12
-17.372907,-66.150730, Calle Bustillos #10166, Queru Queru Bajo, D12
-17.375107,-66.147030, Calle Falsuri #10167, Cala Cala Este, D12
-17.372657,-66.166920, Av. Blanco Galindo #10168, Tupuraya, D12
-17.373293,-66.151574, Calle Canelas #10169, Queru Queru Bajo, D12
-17.384700,-66.167349, Calle San Martín #10170, Cala Cala Este, D12
-17.378248,-66.168321, Calle Bustillos #10171, Tupuraya, D12
-17.375019,-66.151001, Calle Falsuri #10172, Queru Queru Bajo, D12
