-17.368206,-66.127676, Calle Bolívar #100, Queru Queru, D1
-17.365894,-66.120672, Calle Baptista #5074, Queru Queru, D1
-17.374158,-66.119114, Calle Bolívar #5075, Aranjuez, D1
-17.363880,-66.121295, Calle Sucre #5076, Mesadilla, D1
-17.373220,-66.121780, Av. Ayacucho #5077, Queru Queru, D1
-17.361532,-66.142355, Calle Aroma #5078, Aranjuez, D1
-17.369133,-66.125031, Calle Baptista #5079, Mesadilla, D1
-17.365895,-66.130454, Calle Bolívar #5080, Queru Queru, D1
-17.370835,-66.123273, Calle Sucre #5081, Aranjuez, D1
-17.374566,-66.120220, Av. Ayacucho #5082, Mesadilla, D1
-17.366539,-66.121470, Calle Aroma #5083, Queru Queru, D1
-17.364175,-66.144150, Calle Baptista #5084, Aranjuez, D1
-17.368077,-66.115195, Calle Bolívar #5085, Mesadilla, D1
-17.359110,-66.148616, Calle Sucre #5086, Queru Queru, D1
-17.364109,-66.125567, Av. Ayacucho #5087, Aranjuez, D1
-17.362757,-66.127157, Calle Aroma #5088, Mesadilla, D1
-17.367161,-66.135648, Calle Baptista #5089, Queru Queru, D1
-17.377315,-66.121954, Calle Bolívar #5090, Aranjuez, D1
-17.371432,-66.123182, Calle Sucre #5091, Mesadilla, D1
-17.359463,-66.150030, Av. Ayacucho #5092, Queru Queru, D1
-17.368484,-66.125916, Calle Aroma #5093, Aranjuez, D1
-17.368089,-66.131520, Calle Baptista #5094, Mesadilla, D1
-17.376486,-66.128925, Calle Bolívar #5095, Queru Queru, D1
-17.370816,-66.118739, Calle Sucre #5096, Aranjuez, D1
-17.372270,-66.133243, Av. Ayacucho #5097, Mesadilla, D1
-17.367244,-66.115327, Calle Aroma #5098, Queru Queru, D1
-17.360945,-66.147197, Calle Baptista #5099, Aranjuez, D1
-17.360621,-66.146144, Calle Bolívar #5100, Mesadilla, D1
-17.367601,-66.138879, Calle Sucre #5101, Queru Queru, D1
-17.367255,-66.128449, Av. Ayacucho #5102, Aranjuez, D1
-17.363391,-66.147694, Calle Aroma #5103, Mesadilla, D1
-17.378815,-66.124401, Calle Baptista #5104, Queru Queru, D1
-17.364576,-66.139423, Calle Bolívar #5105, Aranjuez, D1
-17.366897,-66.135554, Calle Sucre #5106, Mesadilla, D1
-17.365788,-66.134741, Av. Ayacucho #5107, Queru Queru, D1
-17.363181,-66.139925, Calle Aroma #5108, Aranjuez, D1
-17.376269,-66.121845, Calle Baptista #5109, Mesadilla, D1
-17.364170,-66.127866, Calle Bolívar #5110, Queru Queru, D1
-17.365719,-66.144061, Calle Sucre #5111, Aranjuez, D1
-17.373004,-66.123576, Av. Ayacucho #5112, Mesadilla, D1
-17.373203,-66.129261, Calle Aroma #5113, Queru Queru, D1
-17.374138,-66.129234, Calle Baptista #5114, Aranjuez, D1
-17.375648,-66.123000, Calle Bolívar #5115, Mesadilla, D1
-17.371408,-66.119090, Calle Sucre #5116, Queru Queru, D1
-17.378216,-66.126966, Av. Ayacucho #5117, Aranjuez, D1
-17.366869,-66.121646, Calle Aroma #5118, Mesadilla, D1
-17.375225,-66.124505, Calle Baptista #5119, Queru Queru, D1
-17.372565,-66.114979, Calle Bolívar #5120, Aranjuez, D1
-17.372687,-66.121351, Calle Sucre #5121, Mesadilla, D1
-17.376827,-66.125891, Av. Ayacucho #5122, Queru Queru, D1
-17.379012,-66.125754, Calle Aroma #5123, Aranjuez, D1
-17.366502,-66.132522, Calle Baptista #5124, Mesadilla, D1
-17.368010,-66.130213, Calle Bolívar #5125, Queru Queru, D1
-17.364416,-66.141039, Calle Sucre #5126, Aranjuez, D1
-17.376284,-66.124341, Av. Ayacucho #5127, Mesadilla, D1
-17.364662,-66.130303, Calle Aroma #5128, Queru Queru, D1
-17.365926,-66.126755, Calle Baptista #5129, Aranjuez, D1
-17.372580,-66.117941, Calle Bolívar #5130, Mesadilla, D1
-17.366583,-66.113916, Calle Sucre #5131, Queru Queru, D1
-17.372674,-66.113625, Av. Ayacucho #5132, Aranjuez, D1
-17.366249,-66.125968, Calle Aroma #5133, Mesadilla, D1
-17.377114,-66.116449, Calle Baptista #5134, Queru Queru, D1
-17.364395,-66.144855, Calle Bolívar #5135, Aranjuez, D1
-17.372850,-66.119930, Calle Sucre #5136, Mesadilla, D1
-17.378835,-66.121040, Av. Ayacucho #5137, Queru Queru, D1
-17.365685,-66.134474, Calle Aroma #5138, Aranjuez, D1
-17.368879,-66.117822, Calle Baptista #5139, Mesadilla, D1
-17.366177,-66.116320, Calle Bolívar #5140, Queru Queru, D1
-17.362716,-66.139358, Calle Sucre #5141, Aranjuez, D1
-17.365237,-66.124926, Av. Ayacucho #5142, Mesadilla, D1
-17.363713,-66.146263, Calle Aroma #5143, Queru Queru, D1
-17.376967,-66.126737, Calle Baptista #5144, Aranjuez, D1
-17.369069,-66.142386, Calle Bolívar #5145, Mesadilla, D1
-17.364776,-66.133885, Calle Sucre #5146, Queru Queru, D1
-17.375022,-66.125095, Av. Ayacucho #5147, Aranjuez, D1
-17.367965,-66.113303, Calle Aroma #5148, Mesadilla, D1
-17.366937,-66.126366, Calle Baptista #5149, Queru Queru, D1
-17.368825,-66.117388, Calle Bolívar #5150, Aranjuez, D1
-17.376249,-66.122034, Calle Sucre #5151, Mesadilla, D1
-17.361183,-66.148479, Av. Ayacucho #5152, Queru Queru, D1
-17.379299,-66.125246, Calle Aroma #5153, Aranjuez, D1
-17.373174,-66.131083, Calle Baptista #5154, Mesadilla, D1
-17.370858,-66.113972, Calle Bolívar #5155, Queru Queru, D1
-17.374338,-66.113481, Calle Sucre #5156, Aranjuez, D1
-17.365641,-66.120352, Av. Ayacucho #5157, Mesadilla, D1
-17.369135,-66.117467, Calle Aroma #5158, Queru Queru, D1
-17.368032,-66.114863, Calle Baptista #5159, Aranjuez, D1
-17.365640,-66.130409, Calle Bolívar #5160, Mesadilla, D1
-17.377462,-66.121238, Calle Sucre #5161, Queru Queru, D1
-17.370816,-66.136305, Av. Ayacucho #5162, Aranjuez, D1
-17.371475,-66.130692, Calle Aroma #5163, Mesadilla, D1
-17.374691,-66.123373, Calle Baptista #5164, Queru Queru, D1
-17.369666,-66.110178, Calle Bolívar #5165, Aranjuez, D1
-17.377821,-66.118206, Calle Sucre #5166, Mesadilla, D1
-17.361338,-66.136496, Av. Ayacucho #5167, Queru Queru, D1
-17.370799,-66.138143, Calle Aroma #5168, Aranjuez, D1
-17.375785,-66.127086, Calle Baptista #5169, Mesadilla, D1
-17.374238,-66.115458, Calle Bolívar #5170, Queru Queru, D1
-17.367045,-66.132927, Calle Sucre #5171, Aranjuez, D1
-17.369641,-66.139299, Av. Ayacucho #5172, Mesadilla, D1
-17.366072,-66.125476, Calle Aroma #5173, Queru Queru, D1
-17.369262,-66.136413, Calle Baptista #5174, Aranjuez, D1
-17.370290,-66.121691, Calle Bolívar #5175, Mesadilla, D1
-17.362087,-66.143018, Calle Sucre #5176, Queru Queru, D1
-17.366182,-66.124596, Av. Ayacucho #5177, Aranjuez, D1
-17.375856,-66.122729, Calle Aroma #5178, Mesadilla, D1
-17.364793,-66.117614, Calle Baptista #5179, Queru Queru, D1
-17.365763,-66.118464, Calle Bolívar #5180, Aranjuez, D1
-17.365228,-66.137404, Calle Sucre #5181, Mesadilla, D1
-17.363736,-66.123574, Av. Ayacucho #5182, Queru Queru, D1
-17.368610,-66.109966, Calle Aroma #5183, Aranjuez, D1
-17.367422,-66.141436, Calle Baptista #5184, Mesadilla, D1
-17.369881,-66.118779, Calle Bolívar #5185, Queru Queru, D1
-17.366298,-66.108693, Calle Sucre #5186, Aranjuez, D1
-17.372351,-66.128533, Av. Ayacucho #5187, Mesadilla, D1
-17.363222,-66.134135, Calle Aroma #5188, Queru Queru, D1
-17.372570,-66.117697, Calle Baptista #5189, Aranjuez, D1
-17.365180,-66.117876, Calle Bolívar #5190, Mesadilla, D1
-17.365876,-66.145004, Calle Sucre #5191, Queru Queru, D1
-17.369167,-66.119301, Av. Ayacucho #5192, Aranjuez, D1
-17.365192,-66.117438, Calle Aroma #5193, Mesadilla, D1
-17.371365,-66.111246, Calle Baptista #5194, Queru Queru, D1
-17.365337,-66.117725, Calle Bolívar #5195, Aranjuez, D1
-17.379152,-66.128754, Calle Sucre #5196, Mesadilla, D1
-17.372168,-66.136732, Av. Ayacucho #5197, Queru Queru, D1
-17.365669,-66.135653, Calle Aroma #5198, Aranjuez, D1
-17.374179,-66.123578, Calle Baptista #5199, Mesadilla, D1
-17.369727,-66.120776, Calle Bolívar #5200, Queru Queru, D1
-17.378520,-66.121149, Calle Sucre #5201, Aranjuez, D1
-17.379657,-66.126772, Av. Ayacucho #5202, Mesadilla, D1
-17.365856,-66.108678, Calle Aroma #5203, Queru Queru, D1
-17.368882,-66.140537, Calle Baptista #5204, Aranjuez, D1
-17.361162,-66.146728, Calle Bolívar #5205, Mesadilla, D1
-17.365928,-66.139195, Calle Sucre #5206, Queru Queru, D1
-17.363691,-66.139095, Av. Ayacucho #5207, Aranjuez, D1
-17.373885,-66.121350, Calle Aroma #5208, Mesadilla, D1
-17.373000,-66.132671, Calle Baptista #5209, Queru Queru, D1
-17.364211,-66.141105, Calle Bolívar #5210, Aranjuez, D1
-17.362863,-66.128275, Calle Sucre #5211, Mesadilla, D1
-17.370524,-66.119909, Av. Ayacucho #5212, Queru Queru, D1
-17.376489,-66.116619, Calle Aroma #5213, Aranjuez, D1
-17.366565,-66.118582, Calle Baptista #5214, Mesadilla, D1
-17.366916,-66.117816, Calle Bolívar #5215, Queru Queru, D1
-17.367348,-66.124235, Calle Sucre #5216, Aranjuez, D1
-17.368856,-66.128831, Av. Ayacucho #5217, Mesadilla, D1
-17.374159,-66.126916, Calle Aroma #5218, Queru Queru, D1
-17.370706,-66.134662, Calle Baptista #5219, Aranjuez, D1
-17.376649,-66.117789, Calle Bolívar #5220, Mesadilla, D1
-17.367728,-66.132197, Calle Sucre #5221, Queru Queru, D1
-17.371566,-66.120427, Av. Ayacucho #5222, Aranjuez, D1
-17.366923,-66.113993, Calle Aroma #5223, Mesadilla, D1
-17.371762,-66.119218, Calle Baptista #5224, Queru Queru, D1
-17.372101,-66.134277, Calle Bolívar #5225, Aranjuez, D1
-17.369636,-66.127769, Calle Sucre #5226, Mesadilla, D1
-17.366187,-66.129650, Av. Ayacucho #5227, Queru Queru, D1
-17.364366,-66.144272, Calle Aroma #5228, Aranjuez, D1
-17.377661,-66.129346, Calle Baptista #5229, Mesadilla, D1
-17.368606,-66.124694, Calle Bolívar #5230, Queru Queru, D1
-17.370399,-66.117554, Calle Sucre #5231, Aranjuez, D1
-17.374040,-66.114165, Av. Ayacucho #5232, Mesadilla, D1
-17.373267,-66.111985, Calle Aroma #5233, Queru Queru, D1
-17.365313,-66.129132, Calle Baptista #5234, Aranjuez, D1
-17.367872,-66.110523, Calle Bolívar #5235, Mesadilla, D1
-17.361610,-66.146602, Calle Sucre #5236, Queru Queru, D1
-17.377787,-66.116959, Av. Ayacucho #5237, Aranjuez, D1
-17.377269,-66.128034, Calle Aroma #5238, Mesadilla, D1
-17.363893,-66.137614, Calle Baptista #5239, Queru Queru, D1
-17.369346,-66.119101, Calle Bolívar #5240, Aranjuez, D1
-17.366040,-66.119155, Calle Sucre #5241, Mesadilla, D1
-17.370054,-66.140940, Av. Ayacucho #5242, Queru Queru, D1
-17.360447,-66.148886, Calle Aroma #5243, Aranjuez, D1
-17.375144,-66.120447, Calle Baptista #5244, Mesadilla, D1
-17.365676,-66.130628, Calle Bolívar #5245, Queru Queru, D1
-17.364196,-66.148682, Calle Sucre #5246, Aranjuez, D1
-17.375405,-66.123630, Av. Ayacucho #5247, Mesadilla, D1
-17.372802,-66.119240, Calle Aroma #5248, Queru Queru, D1
-17.364909,-66.120317, Calle Baptista #5249, Aranjuez, D1
-17.364216,-66.131304, Calle Bolívar #5250, Mesadilla, D1
-17.373850,-66.126171, Calle Sucre #5251, Queru Queru, D1
-17.378099,-66.120223, Av. Ayacucho #5252, Aranjuez, D1
-17.369640,-66.114616, Calle Aroma #5253, Mesadilla, D1
-17.371889,-66.128597, Calle Baptista #5254, Queru Queru, D1
-17.366361,-66.125647, Calle Bolívar #5255, Aranjuez, D1
-17.369814,-66.119020, Calle Sucre #5256, Mesadilla, D1
-17.367564,-66.118257, Av. Ayacucho #5257, Queru Queru, D1
-17.369340,-66.122168, Calle Aroma #5258, Aranjuez, D1
-17.372039,-66.124824, Calle Baptista #5259, Mesadilla, D1
-17.363633,-66.148159, Calle Bolívar #5260, Queru Queru, D1
-17.366189,-66.141131, Calle Sucre #5261, Aranjuez, D1
-17.371616,-66.114109, Av. Ayacucho #5262, Mesadilla, D1
-17.363396,-66.137841, Calle Aroma #5263, Queru Queru, D1
-17.366431,-66.111470, Calle Baptista #5264, Aranjuez, D1
-17.371949,-66.112933, Calle Bolívar #5265, Mesadilla, D1
-17.363648,-66.138916, Calle Sucre #5266, Queru Queru, D1
-17.368526,-66.114450, Av. Ayacucho #5267, Aranjuez, D1
-17.366144,-66.118489, Calle Aroma #5268, Mesadilla, D1
-17.372279,-66.128018, Calle Baptista #5269, Queru Queru, D1
-17.362429,-66.139908, Calle Bolívar #5270, Aranjuez, D1
-17.370867,-66.121142, Calle Sucre #5271, Mesadilla, D1
-17.369184,-66.126331, Av. Ayacucho #5272, Queru Queru, D1
-17.371612,-66.131484, Calle Aroma #5273, Aranjuez, D1
-17.367884,-66.126449, Calle Baptista #5274, Mesadilla, D1
-17.369528,-66.110329, Calle Bolívar #5275, Queru Queru, D1
-17.367132,-66.113188, Calle Sucre #5276, Aranjuez, D1
-17.368896,-66.128432, Av. Ayacucho #5277, Mesadilla, D1
-17.361203,-66.144856, Calle Aroma #5278, Queru Queru, D1
-17.367064,-66.146228, Calle Baptista #5279, Aranjuez, D1
-17.365595,-66.133937, Calle Bolívar #5280, Mesadilla, D1
-17.365830,-66.132656, Calle Sucre #5281, Queru Queru, D1
-17.365454,-66.118782, Av. Ayacucho #5282, Aranjuez, D1
-17.375718,-66.125849, Calle Aroma #5283, Mesadilla, D1
-17.378133,-66.126527, Calle Baptista #5284, Queru Queru, D1
-17.367007,-66.137635, Calle Bolívar #5285, Aranjuez, D1
-17.364923,-66.124373, Calle Sucre #5286, Mesadilla, D1
-17.362974,-66.140377, Av. Ayacucho #5287, Queru Queru, D1
-17.371735,-66.127571, Calle Aroma #5288, Aranjuez, D1
-17.364826,-66.128100, Calle Baptista #5289, Mesadilla, D1
-17.371214,-66.139454, Calle Bolívar #5290, Queru Queru, D1
-17.369683,-66.122871, Calle Sucre #5291, Aranjuez, D1
-17.375026,-66.127562, Av. Ayacucho #5292, Mesadilla, D1
-17.366766,-66.147858, Calle Aroma #5293, Queru Queru, D1
-17.367959,-66.126976, Calle Baptista #5294, Aranjuez, D1
-17.369063,-66.124528, Calle Bolívar #5295, Mesadilla, D1
-17.368480,-66.135776, Calle Sucre #5296, Queru Queru, D1
-17.364639,-66.132210, Av. Ayacucho #5297, Aranjuez, D1
-17.371609,-66.126377, Calle Aroma #5298, Mesadilla, D1
-17.367254,-66.145010, Calle Baptista #5299, Queru Queru, D1
-17.368209,-66.114086, Calle Bolívar #5300, Aranjuez, D1
-17.368795,-66.112307, Calle Sucre #5301, Mesadilla, D1
-17.376829,-66.116545, Av. Ayacucho #5302, Queru Queru, D1
-17.377158,-66.128400, Calle Aroma #5303, Aranjuez, D1
-17.374244,-66.124203, Calle Baptista #5304, Mesadilla, D1
-17.372501,-66.134275, Calle Bolívar #5305, Queru Queru, D1
-17.363468,-66.136453, Calle Sucre #5306, Aranjuez, D1
-17.361722,-66.136867, Av. Ayacucho #5307, Mesadilla, D1
-17.363487,-66.132118, Calle Aroma #5308, Queru Queru, D1
-17.367163,-66.145191, Calle Baptista #5309, Aranjuez, D1
-17.368376,-66.136845, Calle Bolívar #5310, Mesadilla, D1
-17.368690,-66.125310, Calle Sucre #5311, Queru Queru, D1
-17.377882,-66.121031, Av. Ayacucho #5312, Aranjuez, D1
-17.360748,-66.145355, Calle Aroma #5313, Mesadilla, D1
-17.375510,-66.129971, Calle Baptista #5314, Queru Queru, D1
-17.368995,-66.109686, Calle Bolívar #5315, Aranjuez, D1
-17.371172,-66.114584, Calle Sucre #5316, Mesadilla, D1
-17.365098,-66.131504, Av. Ayacucho #5317, Queru Queru, D1
-17.370723,-66.120826, Calle Aroma #5318, Aranjuez, D1
-17.370146,-66.118717, Calle Baptista #5319, Mesadilla, D1
-17.377747,-66.125200, Calle Bolívar #5320, Queru Queru, D1
-17.373829,-66.125723, Calle Sucre #5321, Aranjuez, D1
-17.374152,-66.118312, Av. Ayacucho #5322, Mesadilla, D1
-17.364382,-66.148835, Calle Aroma #5323, Queru Queru, D1
-17.368097,-66.127337, Calle Baptista #5324, Aranjuez, D1
-17.370134,-66.129967, Calle Bolívar #5325, Mesadilla, D1
-17.367159,-66.137090, Calle Sucre #5326, Queru Queru, D1
-17.365857,-66.121080, Av. Ayacucho #5327, Aranjuez, D1
-17.366019,-66.114351, Calle Aroma #5328, Mesadilla, D1
-17.370994,-66.135755, Calle Baptista #5329, Queru Queru, D1
-17.369541,-66.135687, Calle Bolívar #5330, Aranjuez, D1
-17.364133,-66.142221, Calle Sucre #5331, Mesadilla, D1
-17.365035,-66.121047, Av. Ayacucho #5332, Queru Queru, D1
-17.362734,-66.140245, Calle Aroma #5333, Aranjuez, D1
-17.374447,-66.120312, Calle Baptista #5334, Mesadilla, D1
-17.371463,-66.122679, Calle Bolívar #5335, Queru Queru, D1
-17.370216,-66.113600, Calle Sucre #5336, Aranjuez, D1
-17.360212,-66.149667, Av. Ayacucho #5337, Mesadilla, D1
-17.366346,-66.140108, Calle Aroma #5338, Queru Queru, D1
-17.359881,-66.146415, Calle Baptista #5339, Aranjuez, D1
-17.372440,-66.117392, Calle Bolívar #5340, Mesadilla, D1
-17.373150,-66.115598, Calle Sucre #5341, Queru Queru, D1
-17.358731,-66.149370, Av. Ayacucho #5342, Aranjuez, D1
-17.370024,-66.141163, Calle Aroma #5343, Mesadilla, D1
-17.377859,-66.118841, Calle Baptista #5344, Queru Queru, D1
-17.357514,-66.149828, Calle Bolívar #5345, Aranjuez, D1
-17.372943,-66.131694, Calle Sucre #5346, Mesadilla, D1
-17.372316,-66.112315, Av. Ayacucho #5347, Queru Queru, D1
-17.373292,-66.115356, Calle Aroma #5348, Aranjuez, D1
-17.363346,-66.121784, Calle Baptista #5349, Mesadilla, D1
-17.368176,-66.135550, Calle Bolívar #5350, Queru Queru, D1
-17.370550,-66.137536, Calle Sucre #5351, Aranjuez, D1
-17.377291,-66.120556, Av. Ayacucho #5352, Mesadilla, D1
-17.372276,-66.113308, Calle Aroma #5353, Queru Queru, D1
-17.370867,-66.126095, Calle Baptista #5354, Aranjuez, D1
-17.378192,-66.119849, Calle Bolívar #5355, Mesadilla, D1
-17.370051,-66.118095, Calle Sucre #5356, Queru Queru, D1
-17.365317,-66.137913, Av. Ayacucho #5357, Aranjuez, D1
-17.363066,-66.138794, Calle Aroma #5358, Mesadilla, D1
-17.371668,-66.116116, Calle Baptista #5359, Queru Queru, D1
-17.373796,-66.118196, Calle Bolívar #5360, Aranjuez, D1
-17.368487,-66.115459, Calle Sucre #5361, Mesadilla, D1
-17.367250,-66.130216, Av. Ayacucho #5362, Queru Queru, D1
-17.363483,-66.135676, Calle Aroma #5363, Aranjuez, D1
-17.361287,-66.146802, Calle Baptista #5364, Mesadilla, D1
-17.364835,-66.147369, Calle Bolívar #5365, Queru Queru, D1
-17.371662,-66.123492, Calle Sucre #5366, Aranjuez, D1
-17.369731,-66.115241, Av. Ayacucho #5367, Mesadilla, D1
-17.376043,-66.118055, Calle Aroma #5368, Queru Queru, D1
-17.365865,-66.141457, Calle Baptista #5369, Aranjuez, D1
-17.374668,-66.119110, Calle Bolívar #5370, Mesadilla, D1
-17.369349,-66.127954, Calle Sucre #5371, Queru Queru, D1
-17.368553,-66.141789, Av. Ayacucho #5372, Aranjuez, D1
-17.364865,-66.117632, Calle Aroma #5373, Mesadilla, D1
-17.364202,-66.135220, Calle Baptista #5374, Queru Queru, D1
-17.367604,-66.144489, Calle Bolívar #5375, Aranjuez, D1
-17.375760,-66.128468, Calle Sucre #5376, Mesadilla, D1
-17.366968,-66.130977, Av. Ayacucho #5377, Queru Queru, D1
-17.368201,-66.117563, Calle Aroma #5378, Aranjuez, D1
-17.364964,-66.126613, Calle Baptista #5379, Mesadilla, D1
-17.366253,-66.114559, Calle Bolívar #5380, Queru Queru, D1
-17.379017,-66.124870, Calle Sucre #5381, Aranjuez, D1
-17.377250,-66.117221, Av. Ayacucho #5382, Mesadilla, D1
-17.365758,-66.113100, Calle Aroma #5383, Queru Queru, D1
-17.367012,-66.119082, Calle Baptista #5384, Aranjuez, D1
-17.369243,-66.141966, Calle Bolívar #5385, Mesadilla, D1
-17.373772,-66.119505, Calle Sucre #5386, Queru Queru, D1
-17.366469,-66.118724, Av. Ayacucho #5387, Aranjuez, D1
-17.364714,-66.137418, Calle Aroma #5388, Mesadilla, D1
-17.363356,-66.145362, Calle Baptista #5389, Queru Queru, D1
-17.363670,-66.129084, Calle Bolívar #5390, Aranjuez, D1
-17.371135,-66.135852, Calle Sucre #5391, Mesadilla, D1
-17.369772,-66.133876, Av. Ayacucho #5392, Queru Queru, D1
-17.374312,-66.120590, Calle Aroma #5393, Aranjuez, D1
-17.371333,-66.133101, Calle Baptista #5394, Mesadilla, D1
-17.372546,-66.113585, Calle Bolívar #5395, Queru Queru, D1
-17.379699,-66.125769, Calle Sucre #5396, Aranjuez, D1
-17.377747,-66.128882, Av. Ayacucho #5397, Mesadilla, D1
-17.369485,-66.122975, Calle Aroma #5398, Queru Queru, D1
-17.373618,-66.122078, Calle Baptista #5399, Aranjuez, D1
-17.362959,-66.130532, Calle Bolívar #5400, Mesadilla, D1
-17.368272,-66.109548, Calle Sucre #5401, Queru Queru, D1
-17.365656,-66.129935, Av. Ayacucho #5402, Aranjuez, D1
-17.366775,-66.120393, Calle Aroma #5403, Mesadilla, D1
-17.370731,-66.123550, Calle Baptista #5404, Queru Queru, D1
-17.364525,-66.137396, Calle Bolívar #5405, Aranjuez, D1
-17.378272,-66.124053, Calle Sucre #5406, Mesadilla, D1
-17.367936,-66.121563, Av. Ayacucho #5407, Queru Queru, D1
-17.362054,-66.142946, Calle Aroma #5408, Aranjuez, D1
-17.365873,-66.140076, Calle Baptista #5409, Mesadilla, D1
-17.377884,-66.117967, Calle Bolívar #5410, Queru Queru, D1
-17.367584,-66.114475, Calle Sucre #5411, Aranjuez, D1
-17.374831,-66.119205, Av. Ayacucho #5412, Mesadilla, D1
-17.378070,-66.126003, Calle Aroma #5413, Queru Queru, D1
-17.363034,-66.131264, Calle Baptista #5414, Aranjuez, D1
-17.366048,-66.134704, Calle Bolívar #5415, Mesadilla, D1
-17.373884,-66.131981, Calle Sucre #5416, Queru Queru, D1
-17.372368,-66.122305, Av. Ayacucho #5417, Aranjuez, D1
-17.364312,-66.133703, Calle Aroma #5418, Mesadilla, D1
-17.371228,-66.133245, Calle Baptista #5419, Queru Queru, D1
-17.362318,-66.149038, Calle Bolívar #5420, Aranjuez, D1
-17.370086,-66.121002, Calle Sucre #5421, Mesadilla, D1
-17.365116,-66.117313, Av. Ayacucho #5422, Queru Queru, D1
-17.362484,-66.126012, Calle Aroma #5423, Aranjuez, D1
-17.378078,-66.123113, Calle Baptista #5424, Mesadilla, D1
-17.364687,-66.132470, Calle Bolívar #5425, Queru Queru, D1
-17.368394,-66.124899, Calle Sucre #5426, Aranjuez, D1
-17.368484,-66.121327, Av. Ayacucho #5427, Mesadilla, D1
-17.374905,-66.122135, Calle Aroma #5428, Queru Queru, D1
-17.368284,-66.127830, Calle Baptista #5429, Aranjuez, D1
-17.368521,-66.134394, Calle Bolívar #5430, Mesadilla, D1
-17.367527,-66.139266, Calle Sucre #5431, Queru Queru, D1
-17.375469,-66.123551, Av. Ayacucho #5432, Aranjuez, D1
-17.369604,-66.123064, Calle Aroma #5433, Mesadilla, D1
-17.368059,-66.125375, Calle Baptista #5434, Queru Queru, D1
-17.369056,-66.112463, Calle Bolívar #5435, Aranjuez, D1
-17.371763,-66.111624, Calle Sucre #5436, Mesadilla, D1
-17.368520,-66.142123, Av. Ayacucho #5437, Queru Queru, D1
-17.367868,-66.136739, Calle Aroma #5438, Aranjuez, D1
