-17.372714,-66.182021, Calle Tarija #100, Sarco, D3
-17.372476,-66.203267, Calle Adela Zamudio #8729, Sarcobamba, D3
-17.376258,-66.180958, Calle Tarija #8730, Villa Busch, D3
-17.377953,-66.199557, Calle Colón #8731, Sarco, D3
-17.367394,-66.183770, Av. América #8732, Sarcobamba, D3
-17.351676,-66.200526, Calle Monseñor Rivero #8733, Villa Busch, D3
-17.371112,-66.196181, Calle Adela Zamudio #8734, Sarco, D3
-17.379620,-66.190792, Calle Tarija #8735, Sarcobamba, D3
-17.379803,-66.196514, Calle Colón #8736, Villa Busch, D3
-17.374402,-66.182666, Av. América #8737, Sarco, D3
-17.390625,-66.187367, Calle Monseñor Rivero #8738, Sarcobamba, D3
-17.364011,-66.189897, Calle Adela Zamudio #8739, Villa Busch, D3
-17.352579,-66.199040, Calle Tarija #8740, Sarco, D3
-17.379515,-66.203808, Calle Colón #8741, Sarcobamba, D3
-17.366747,-66.197940, Av. América #8742, Villa Busch, D3
-17.362621,-66.193787, Calle Monseñor Rivero #8743, Sarco, D3
-17.352214,-66.199357, Calle Adela Zamudio #8744, Sarcobamba, D3
-17.384411,-66.195259, Calle Tarija #8745, Villa Busch, D3
-17.365071,-66.188353, Calle Colón #8746, Sarco, D3
-17.379314,-66.176962, Av. América #8747, Sarcobamba, D3
-17.376765,-66.207194, Calle Monseñor Rivero #8748, Villa Busch, D3
-17.382934,-66.189232, Calle Adela Zamudio #8749, Sarco, D3
-17.368210,-66.207624, Calle Tarija #8750, Sarcobamba, D3
-17.362259,-66.184074, Calle Colón #8751, Villa Busch, D3
-17.375152,-66.193755, Av. América #8752, Sarco, D3
-17.374700,-66.202863, Calle Monseñor Rivero #8753, Sarcobamba, D3
-17.365481,-66.181980, Calle Adela Zamudio #8754, Villa Busch, D3
-17.369264,-66.182354, Calle Tarija #8755, Sarco, D3
-17.387549,-66.180022, Calle Colón #8756, Sarcobamba, D3
-17.374739,-66.193198, Av. América #8757, Villa Busch, D3
-17.376275,-66.201109, Calle Monseñor Rivero #8758, Sarco, D3
-17.369172,-66.205500, Calle Adela Zamudio #8759, Sarcobamba, D3
-17.355592,-66.197453, Calle Tarija #8760, Villa Busch, D3
-17.379818,-66.205290, Calle Colón #8761, Sarco, D3
-17.371858,-66.198021, Av. América #8762, Sarcobamba, D3
-17.373424,-66.189220, Calle Monseñor Rivero #8763, Villa Busch, D3
-17.383408,-66.183157, Calle Adela Zamudio #8764, Sarco, D3
-17.350873,-66.194163, Calle Tarija #8765, Sarcobamba, D3
-17.356333,-66.194239, Calle Colón #8766, Villa Busch, D3
-17.372379,-66.190475, Av. América #8767, Sarco, D3
-17.373110,-66.189165, Calle Monseñor Rivero #8768, Sarcobamba, D3
-17.369970,-66.198887, Calle Adela Zamudio #8769, Villa Busch, D3
-17.379057,-66.186189, Calle Tarija #8770, Sarco, D3
-17.367162,-66.198058, Calle Colón #8771, Sarcobamba, D3
-17.351805,-66.197035, Av. América #8772, Villa Busch, D3
-17.370537,-66.191721, Calle Monseñor Rivero #8773, Sarco, D3
-17.376438,-66.205202, Calle Adela Zamudio #8774, Sarcobamba, D3
-17.356137,-66.200408, Calle Tarija #8775, Villa Busch, D3
-17.367860,-66.178582, Calle Colón #8776, Sarco, D3
-17.373118,-66.206970, Av. América #8777, Sarcobamba, D3
-17.359399,-66.185376, Calle Monseñor Rivero #8778, Villa Busch, D3
-17.352057,-66.198080, Calle Adela Zamudio #8779, Sarco, D3
-17.351677,-66.192890, Calle Tarija #8780, Sarcobamba, D3
-17.375524,-66.186089, Calle Colón #8781, Villa Busch, D3
-17.354907,-66.197578, Av. América #8782, Sarco, D3
-17.385415,-66.188257, Calle Monseñor Rivero #8783, Sarcobamba, D3
-17.378817,-66.183685, Calle Adela Zamudio #8784, Villa Busch, D3
-17.356302,-66.196261, Calle Tarija #8785, Sarco, D3
-17.362564,-66.186060, Calle Colón #8786, Sarcobamba, D3
-17.366304,-66.200063, Av. América #8787, Villa Busch, D3
-17.392308,-66.182375, Calle Monseñor Rivero #8788, Sarco, D3
-17.359423,-66.202724, Calle Adela Zamudio #8789, Sarcobamba, D3
-17.363883,-66.195540, Calle Tarija #8790, Villa Busch, D3
-17.364431,-66.198751, Calle Colón #8791, Sarco, D3
-17.363362,-66.189340, Av. América #8792, Sarcobamba, D3
-17.381374,-66.183972, Calle Monseñor Rivero #8793, Villa Busch, D3
-17.385369,-66.182524, Calle Adela Zamudio #8794, Sarco, D3
-17.365260,-66.203441, Calle Tarija #8795, Sarcobamba, D3
-17.375785,-66.177286, Calle Colón #8796, Villa Busch, D3
-17.389812,-66.186733, Av. América #8797, Sarco, D3
-17.355274,-66.195997, Calle Monseñor Rivero #8798, Sarcobamba, D3
-17.359175,-66.199483, Calle Adela Zamudio #8799, Villa Busch, D3
-17.391960,-66.184888, Calle Tarija #8800, Sarco, D3
-17.371590,-66.199519, Calle Colón #8801, Sarcobamba, D3
-17.377688,-66.203211, Av. América #8802, Villa Busch, D3
-17.351918,-66.199451, Calle Monseñor Rivero #8803, Sarco, D3
-17.381741,-66.178685, Calle Adela Zamudio #8804, Sarcobamba, D3
-17.355631,-66.192053, Calle Tarija #8805, Villa Busch, D3
-17.368553,-66.188124, Calle Colón #8806, Sarco, D3
-17.374931,-66.196453, Av. América #8807, Sarcobamba, D3
-17.351989,-66.195181, Calle Monseñor Rivero #8808, Villa Busch, D3
-17.360648,-66.188935, Calle Adela Zamudio #8809, Sarco, D3
-17.357047,-66.202210, Calle Tarija #8810, Sarcobamba, D3
-17.354601,-66.198898, Calle Colón #8811, Villa Busch, D3
-17.369235,-66.206734, Av. América #8812, Sarco, D3
-17.376609,-66.193448, Calle Monseñor Rivero #8813, Sarcobamba, D3
-17.372594,-66.196019, Calle Adela Zamudio #8814, Villa Busch, D3
-17.357274,-66.190687, Calle Tarija #8815, Sarco, D3
-17.355099,-66.197427, Calle Colón #8816, Sarcobamba, D3
-17.361979,-66.203776, Av. América #8817, Villa Busch, D3
-17.378839,-66.181294, Calle Monseñor Rivero #8818, Sarco, D3
-17.373548,-66.180135, Calle Adela Zamudio #8819, Sarcobamba, D3
-17.382290,-66.181974, Calle Tarija #8820, Villa Busch, D3
-17.377439,-66.181782, Calle Colón #8821, Sarco, D3
-17.378556,-66.187510, Av. América #8822, Sarcobamba, D3
-17.365392,-66.186596, Calle Monseñor Rivero #8823, Villa Busch, D3
-17.383441,-66.192832, Calle Adela Zamudio #8824, Sarco, D3
-17.379270,-66.200121, Calle Tarija #8825, Sarcobamba, D3
-17.383853,-66.190627, Calle Colón #8826, Villa Busch, D3
-17.389876,-66.193535, Av. América #8827, Sarco, D3
-17.352438,-66.192035, Calle Monseñor Rivero #8828, Sarcobamba, D3
-17.372345,-66.200588, Calle Adela Zamudio #8829, Villa Busch, D3
-17.379187,-66.192783, Calle Tarija #8830, Sarco, D3
-17.372253,-66.176692, Calle Colón #8831, Sarcobamba, D3
-17.361730,-66.199313, Av. América #8832, Villa Busch, D3
-17.360011,-66.194495, Calle Monseñor Rivero #8833, Sarco, D3
-17.389265,-66.180446, Calle Adela Zamudio #8834, Sarcobamba, D3
-17.370786,-66.202828, Calle Tarija #8835, Villa Busch, D3
-17.372890,-66.192475, Calle Colón #8836, Sarco, D3
-17.361864,-66.203295, Av. América #8837, Sarcobamba, D3
-17.361825,-66.188017, Calle Monseñor Rivero #8838, Villa Busch, D3
-17.368040,-66.198284, Calle Adela Zamudio #8839, Sarco, D3
-17.360982,-66.189185, Calle Tarija #8840, Sarcobamba, D3
-17.380153,-66.182060, Calle Colón #8841, Villa Busch, D3
-17.382349,-66.189992, Av. América #8842, Sarco, D3
-17.357144,-66.186271, Calle Monseñor Rivero #8843, Sarcobamba, D3
-17.352514,-66.199728, Calle Adela Zamudio #8844, Villa Busch, D3
-17.365481,-66.190109, Calle Tarija #8845, Sarco, D3
-17.385963,-66.188261, Calle Colón #8846, Sarcobamba, D3
-17.369942,-66.207527, Av. América #8847, Villa Busch, D3
-17.376623,-66.193563, Calle Monseñor Rivero #8848, Sarco, D3
-17.376486,-66.203069, Calle Adela Zamudio #8849, Sarcobamba, D3
-17.355765,-66.193366, Calle Tarija #8850, Villa Busch, D3
-17.391147,-66.188613, Calle Colón #8851, Sarco, D3
-17.360212,-66.196698, Av. América #8852, Sarcobamba, D3
-17.367701,-66.190702, Calle Monseñor Rivero #8853, Villa Busch, D3
-17.367784,-66.181999, Calle Adela Zamudio #8854, Sarco, D3
-17.361923,-66.194762, Calle Tarija #8855, Sarcobamba, D3
-17.361314,-66.200002, Calle Colón #8856, Villa Busch, D3
-17.358550,-66.193835, Av. América #8857, Sarco, D3
-17.351197,-66.200805, Calle Monseñor Rivero #8858, Sarcobamba, D3
-17.385930,-66.194420, Calle Adela Zamudio #8859, Villa Busch, D3
-17.378276,-66.183817, Calle Tarija #8860, Sarco, D3
-17.363203,-66.184339, Calle Colón #8861, Sarcobamba, D3
-17.385096,-66.187063, Av. América #8862, Villa Busch, D3
-17.356073,-66.200821, Calle Monseñor Rivero #8863, Sarco, D3
-17.366210,-66.194253, Calle Adela Zamudio #8864, Sarcobamba, D3
-17.363839,-66.198338, Calle Tarija #8865, Villa Busch, D3
-17.363631,-66.187805, Calle Colón #8866, Sarco, D3
-17.364262,-66.198169, Av. América #8867, Sarcobamba, D3
-17.361877,-66.197620, Calle Monseñor Rivero #8868, Villa Busch, D3
-17.382094,-66.181541, Calle Adela Zamudio #8869, Sarco, D3
-17.373960,-66.185438, Calle Tarija #8870, Sarcobamba, D3
-17.384097,-66.188215, Calle Colón #8871, Villa Busch, D3
-17.390374,-66.194018, Av. América #8872, Sarco, D3
-17.378702,-66.190038, Calle Monseñor Rivero #8873, Sarcobamba, D3
-17.350029,-66.199595, Calle Adela Zamudio #8874, Villa Busch, D3
-17.391735,-66.187394, Calle Tarija #8875, Sarco, D3
-17.369677,-66.180109, Calle Colón #8876, Sarcobamba, D3
-17.375443,-66.196899, Av. América #8877, Villa Busch, D3
-17.390706,-66.180403, Calle Monseñor Rivero #8878, Sarco, D3
-17.373825,-66.184538, Calle Adela Zamudio #8879, Sarcobamba, D3
-17.370177,-66.200344, Calle Tarija #8880, Villa Busch, D3
-17.368365,-66.197360, Calle Colón #8881, Sarco, D3
-17.384640,-66.185715, Av. América #8882, Sarcobamba, D3
-17.373096,-66.188393, Calle Monseñor Rivero #8883, Villa Busch, D3
-17.389993,-66.186038, Calle Adela Zamudio #8884, Sarco, D3
-17.378501,-66.180239, Calle Tarija #8885, Sarcobamba, D3
-17.373046,-66.188576, Calle Colón #8886, Villa Busch, D3
-17.389203,-66.185718, Av. América #8887, Sarco, D3
-17.370378,-66.185535, Calle Monseñor Rivero #8888, Sarcobamba, D3
-17.365314,-66.184587, Calle Adela Zamudio #8889, Villa Busch, D3
-17.384233,-66.190624, Calle Tarija #8890, Sarco, D3
-17.355270,-66.195160, Calle Colón #8891, Sarcobamba, D3
-17.361621,-66.202518, Av. América #8892, Villa Busch, D3
-17.363901,-66.204255, Calle Monseñor Rivero #8893, Sarco, D3
-17.357544,-66.191431, Calle Adela Zamudio #8894, Sarcobamba, D3
-17.375009,-66.202470, Calle Tarija #8895, Villa Busch, D3
-17.364853,-66.201782, Calle Colón #8896, Sarco, D3
-17.368942,-66.186446, Av. América #8897, Sarcobamba, D3
-17.380689,-66.190055, Calle Monseñor Rivero #8898, Villa Busch, D3
-17.350906,-66.195990, Calle Adela Zamudio #8899, Sarco, D3
-17.380926,-66.194264, Calle Tarija #8900, Sarcobamba, D3
-17.361481,-66.186614, Calle Colón #8901, Villa Busch, D3
-17.388202,-66.184703, Av. América #8902, Sarco, D3
-17.371872,-66.188278, Calle Monseñor Rivero #8903, Sarcobamba, D3
-17.381779,-66.192984, Calle Adela Zamudio #8904, Villa Busch, D3
-17.373866,-66.199715, Calle Tarija #8905, Sarco, D3
-17.351973,-66.192283, Calle Colón #8906, Sarcobamba, D3
-17.374679,-66.182127, Av. América #8907, Villa Busch, D3
-17.383229,-66.181411, Calle Monseñor Rivero #8908, Sarco, D3
-17.360458,-66.193471, Calle Adela Zamudio #8909, Sarcobamba, D3
-17.358272,-66.199848, Calle Tarija #8910, Villa Busch, D3
-17.375613,-66.204735, Calle Colón #8911, Sarco, D3
-17.381040,-66.194768, Av. América #8912, Sarcobamba, D3
-17.370729,-66.203856, Calle Monseñor Rivero #8913, Villa Busch, D3
-17.380015,-66.192576, Calle Adela Zamudio #8914, Sarco, D3
-17.377570,-66.191030, Calle Tarija #8915, Sarcobamba, D3
-17.389576,-66.187858, Calle Colón #8916, Villa Busch, D3
-17.366146,-66.204035, Av. América #8917, Sarco, D3
-17.374163,-66.203559, Calle Monseñor Rivero #8918, Sarcobamba, D3
-17.359116,-66.185003, Calle Adela Zamudio #8919, Villa Busch, D3
-17.380964,-66.184748, Calle Tarija #8920, Sarco, D3
-17.374332,-66.194343, Calle Colón #8921, Sarcobamba, D3
-17.361050,-66.187656, Av. América #8922, Villa Busch, D3
-17.365147,-66.180320, Calle Monseñor Rivero #8923, Sarco, D3
-17.379020,-66.186731, Calle Adela Zamudio #8924, Sarcobamba, D3
-17.361677,-66.183279, Calle Tarija #8925, Villa Busch, D3
-17.370195,-66.179357, Calle Colón #8926, Sarco, D3
-17.362758,-66.182917, Av. América #8927, Sarcobamba, D3
-17.375397,-66.200105, Calle Monseñor Rivero #8928, Villa Busch, D3
-17.361217,-66.202104, Calle Adela Zamudio #8929, Sarco, D3
-17.390213,-66.191353, Calle Tarija #8930, Sarcobamba, D3
-17.371404,-66.178455, Calle Colón #8931, Villa Busch, D3
-17.386011,-66.183145, Av. América #8932, Sarco, D3
-17.376680,-66.196423, Calle Monseñor Rivero #8933, Sarcobamba, D3
-17.358122,-66.196297, Calle Adela Zamudio #8934, Villa Busch, D3
-17.375537,-66.185296, Calle Tarija #8935, Sarco, D3
-17.353183,-66.195792, Calle Colón #8936, Sarcobamba, D3
-17.383780,-66.190750, Av. América #8937, Villa Busch, D3
-17.370973,-66.189964, Calle Monseñor Rivero #8938, Sarco, D3
-17.389841,-66.185686, Calle Adela Zamudio #8939, Sarcobamba, D3
-17.375406,-66.180194, Calle Tarija #8940, Villa Busch, D3
-17.363915,-66.199084, Calle Colón #8941, Sarco, D3
-17.363266,-66.182003, Av. América #8942, Sarcobamba, D3
-17.370992,-66.178513, Calle Monseñor Rivero #8943, Villa Busch, D3
-17.368342,-66.188796, Calle Adela Zamudio #8944, Sarco, D3
-17.358185,-66.191821, Calle Tarija #8945, Sarcobamba, D3
-17.391307,-66.187770, Calle Colón #8946, Villa Busch, D3
-17.383055,-66.188226, Av. América #8947, Sarco, D3
-17.371374,-66.183956, Calle Monseñor Rivero #8948, Sarcobamba, D3
-17.360262,-66.186753, Calle Adela Zamudio #8949, Villa Busch, D3
-17.377848,-66.203226, Calle Tarija #8950, Sarco, D3
-17.357921,-66.193182, Calle Colón #8951, Sarcobamba, D3
-17.391628,-66.189230, Av. América #8952, Villa Busch, D3
-17.365052,-66.190096, Calle Monseñor Rivero #8953, Sarco, D3
-17.371167,-66.196129, Calle Adela Zamudio #8954, Sarcobamba, D3
-17.369436,-66.177734, Calle Tarija #8955, Villa Busch, D3
-17.366191,-66.198807, Calle Colón #8956, Sarco, D3
-17.382810,-66.182127, Av. América #8957, Sarcobamba, D3
-17.390926,-66.194285, Calle Monseñor Rivero #8958, Villa Busch, D3
-17.355207,-66.191615, Calle Adela Zamudio #8959, Sarco, D3
-17.378451,-66.187456, Calle Tarija #8960, Sarcobamba, D3
-17.367920,-66.186249, Calle Colón #8961, Villa Busch, D3
-17.381164,-66.178522, Av. América #8962, Sarco, D3
-17.387426,-66.191640, Calle Monseñor Rivero #8963, Sarcobamba, D3
-17.374555,-66.178661, Calle Adela Zamudio #8964, Villa Busch, D3
-17.369274,-66.194788, Calle Tarija #8965, Sarco, D3
-17.361685,-66.185882, Calle Colón #8966, Sarcobamba, D3
-17.368705,-66.201816, Av. América #8967, Villa Busch, D3
-17.371840,-66.184945, Calle Monseñor Rivero #8968, Sarco, D3
-17.379802,-66.180729, Calle Adela Zamudio #8969, Sarcobamba, D3
-17.369060,-66.180821, Calle Tarija #8970, Villa Busch, D3
-17.373194,-66.178528, Calle Colón #8971, Sarco, D3
-17.381816,-66.189411, Av. América #8972, Sarcobamba, D3
-17.380265,-66.201541, Calle Monseñor Rivero #8973, Villa Busch, D3
-17.379497,-66.177582, Calle Adela Zamudio #8974, Sarco, D3
-17.373066,-66.181475, Calle Tarija #8975, Sarcobamba, D3
-17.383533,-66.182741, Calle Colón #8976, Villa Busch, D3
-17.383900,-66.188493, Av. América #8977, Sarco, D3
-17.368099,-66.182929, Calle Monseñor Rivero #8978, Sarcobamba, D3
-17.362992,-66.186363, Calle Adela Zamudio #8979, Villa Busch, D3
-17.369027,-66.177728, Calle Tarija #8980, Sarco, D3
-17.352722,-66.198396, Calle Colón #8981, Sarcobamba, D3
-17.385724,-66.180999, Av. América #8982, Villa Busch, D3
-17.356106,-66.199082, Calle Monseñor Rivero #8983, Sarco, D3
-17.386691,-66.190157, Calle Adela Zamudio #8984, Sarcobamba, D3
-17.379339,-66.179554, Calle Tarija #8985, Villa Busch, D3
-17.367028,-66.195456, Calle Colón #8986, Sarco, D3
-17.391503,-66.191144, Av. América #8987, Sarcobamba, D3
-17.352547,-66.191465, Calle Monseñor Rivero #8988, Villa Busch, D3
-17.375667,-66.194870, Calle Adela Zamudio #8989, Sarco, D3
-17.375987,-66.188676, Calle Tarija #8990, Sarcobamba, D3
-17.381777,-66.196031, Calle Colón #8991, Villa Busch, D3
-17.371166,-66.183028, Av. América #8992, Sarco, D3
-17.379060,-66.192355, Calle Monseñor Rivero #8993, Sarcobamba, D3
-17.379931,-66.185023, Calle Adela Zamudio #8994, Villa Busch, D3
-17.389298,-66.192245, Calle Tarija #8995, Sarco, D3
-17.361986,-66.187356, Calle Colón #8996, Sarcobamba, D3
-17.379901,-66.190408, Av. América #8997, Villa Busch, D3
-17.366271,-66.179061, Calle Monseñor Rivero #8998, Sarco, D3
-17.361383,-66.203163, Calle Adela Zamudio #8999, Sarcobamba, D3
-17.388905,-66.183080, Calle Tarija #9000, Villa Busch, D3
-17.360052,-66.187627, Calle Colón #9001, Sarco, D3
-17.362703,-66.195890, Av. América #9002, Sarcobamba, D3
-17.366339,-66.198705, Calle Monseñor Rivero #9003, Villa Busch, D3
-17.353355,-66.202391, Calle Adela Zamudio #9004, Sarco, D3
-17.355841,-66.202186, Calle Tarija #9005, Sarcobamba, D3
-17.361164,-66.204086, Calle Colón #9006, Villa Busch, D3
-17.376820,-66.183006, Av. América #9007, Sarco, D3
-17.365030,-66.180831, Calle Monseñor Rivero #9008, Sarcobamba, D3
-17.372940,-66.191154, Calle Adela Zamudio #9009, Villa Busch, D3
-17.367255,-66.195011, Calle Tarija #9010, Sarco, D3
-17.383779,-66.188714, Calle Colón #9011, Sarcobamba, D3
-17.384677,-66.189987, Av. América #9012, Villa Busch, D3
-17.355747,-66.198924, Calle Monseñor Rivero #9013, Sarco, D3
-17.357377,-66.189031, Calle Adela Zamudio #9014, Sarcobamba, D3
-17.370786,-66.191802, Calle Tarija #9015, Villa Busch, D3
-17.373715,-66.186453, Calle Colón #9016, Sarco, D3
-17.377921,-66.195353, Av. América #9017, Sarcobamba, D3
-17.364886,-66.186795, Calle Monseñor Rivero #9018, Villa Busch, D3
-17.378803,-66.182726, Calle Adela Zamudio #9019, Sarco, D3
-17.381890,-66.183281, Calle Tarija #9020, Sarcobamba, D3
-17.391249,-66.194640, Calle Colón #9021, Villa Busch, D3
-17.360048,-66.203582, Av. América #9022, Sarco, D3
-17.377168,-66.180801, Calle Monseñor Rivero #9023, Sarcobamba, D3
-17.383763,-66.190251, Calle Adela Zamudio #9024, Villa Busch, D3
-17.369892,-66.190188, Calle Tarija #9025, Sarco, D3
-17.392132,-66.189163, Calle Colón #9026, Sarcobamba, D3
-17.377019,-66.181661, Av. América #9027, Villa Busch, D3
-17.370215,-66.196008, Calle Monseñor Rivero #9028, Sarco, D3
-17.383139,-66.182403, Calle Adela Zamudio #9029, Sarcobamba, D3
-17.371002,-66.182337, Calle Tarija #9030, Villa Busch, D3
-17.382596,-66.186028, Calle Colón #9031, Sarco, D3
-17.386353,-66.192634, Av. América #9032, Sarcobamba, D3
-17.370941,-66.196901, Calle Monseñor Rivero #9033, Villa Busch, D3
-17.368614,-66.205243, Calle Adela Zamudio #9034, Sarco, D3
-17.379609,-66.183372, Calle Tarija #9035, Sarcobamba, D3
-17.380725,-66.196845, Calle Colón #9036, Villa Busch, D3
-17.375802,-66.193187, Av. América #9037, Sarco, D3
-17.365008,-66.202232, Calle Monseñor Rivero #9038, Sarcobamba, D3
-17.368763,-66.192051, Calle Adela Zamudio #9039, Villa Busch, D3
-17.354262,-66.198355, Calle Tarija #9040, Sarco, D3
-17.370910,-66.195621, Calle Colón #9041, Sarcobamba, D3
-17.379929,-66.205725, Av. América #9042, Villa Busch, D3
-17.370739,-66.183015, Calle Monseñor Rivero #9043, Sarco, D3
-17.363161,-66.192299, Calle Adela Zamudio #9044, Sarcobamba, D3
-17.363128,-66.183272, Calle Tarija #9045, Villa Busch, D3
-17.374249,-66.203233, Calle Colón #9046, Sarco, D3
-17.373135,-66.202534, Av. América #9047, Sarcobamba, D3
-17.364425,-66.185041, Calle Monseñor Rivero #9048, Villa Busch, D3
-17.359850,-66.186041, Calle Adela Zamudio #9049, Sarco, D3
-17.360769,-66.204076, Calle Tarija #9050, Sarcobamba, D3
-17.367024,-66.205215, Calle Colón #9051, Villa Busch, D3
-17.377369,-66.204212, Av. América #9052, Sarco, D3
-17.356931,-66.189171, Calle Monseñor Rivero #9053, Sarcobamba, D3
-17.388422,-66.190249, Calle Adela Zamudio #9054, Villa Busch, D3
-17.391108,-66.189666, Calle Tarija #9055, Sarco, D3
-17.371617,-66.198810, Calle Colón #9056, Sarcobamba, D3
-17.391822,-66.192571, Av. América #9057, Villa Busch, D3
-17.359941,-66.192914, Calle Monseñor Rivero #9058, Sarco, D3
-17.373532,-66.205423, Calle Adela Zamudio #9059, Sarcobamba, D3
-17.352795,-66.201750, Calle Tarija #9060, Villa Busch, D3
-17.368995,-66.186369, Calle Colón #9061, Sarco, D3
-17.372734,-66.180711, Av. América #9062, Sarcobamba, D3
-17.370167,-66.187923, Calle Monseñor Rivero #9063, Villa Busch, D3
