-17.442000,-66.170180, Calle Tamborada #100, Pukara Grande, D9
-17.452996,-66.169100, Calle Tamborada #10555, Pukara Grande, D9
-17.417823,-66.188422, Calle San Benito #10556, 1ro de Mayo, D9
-17.488693,-66.235786, Calle Abaroa #10557, Tamborada Pukarita, D9
-17.439578,-66.187157, Calle 1ro de Mayo #10558, Pukara Grande, D9
-17.498924,-66.188117, Calle Esperanza #10559, 1ro de Mayo, D9
-17.447740,-66.200063, Calle Tamborada #10560, Tamborada Pukarita, D9
-17.462587,-66.166968, Calle San Benito #10561, Pukara Grande, D9
-17.474401,-66.232746, Calle Abaroa #10562, 1ro de Mayo, D9
-17.450595,-66.196956, Calle 1ro de Mayo #10563, Tamborada Pukarita, D9
-17.485070,-66.183118, Calle Esperanza #10564, Pukara Grande, D9
-17.440147,-66.211684, Calle Tamborada #10565, 1ro de Mayo, D9
-17.462228,-66.178414, Calle San Benito #10566, Tamborada Pukarita, D9
-17.446834,-66.220543, Calle Abaroa #10567, Pukara Grande, D9
-17.443546,-66.181503, Calle 1ro de Mayo #10568, 1ro de Mayo, D9
-17.448233,-66.195973, Calle Esperanza #10569, Tamborada Pukarita, D9
-17.429975,-66.208575, Calle Tamborada #10570, Pukara Grande, D9
-17.404010,-66.192257, Calle San Benito #10571, 1ro de Mayo, D9
-17.489099,-66.183852, Calle Abaroa #10572, Tamborada Pukarita, D9
-17.445975,-66.228502, Calle 1ro de Mayo #10573, Pukara Grande, D9
-17.442607,-66.223063, Calle Esperanza #10574, 1ro de Mayo, D9
-17.424904,-66.221050, Calle Tamborada #10575, Tamborada Pukarita, D9
-17.496819,-66.172193, Calle San Benito #10576, Pukara Grande, D9
-17.454458,-66.172726, Calle Abaroa #10577, 1ro de Mayo, D9
-17.412670,-66.198624, Calle 1ro de Mayo #10578, Tamborada Pukarita, D9
-17.417901,-66.200248, Calle Esperanza #10579, Pukara Grande, D9
-17.448548,-66.172582, Calle Tamborada #10580, 1ro de Mayo, D9
-17.483887,-66.200637, Calle San Benito #10581, Tamborada Pukarita, D9
-17.445580,-66.185545, Calle Abaroa #10582, Pukara Grande, D9
-17.433930,-66.182446, Calle 1ro de Mayo #10583, 1ro de Mayo, D9
-17.439527,-66.222881, Calle Esperanza #10584, Tamborada Pukarita, D9
-17.472950,-66.216864, Calle Tamborada #10585, Pukara Grande, D9
-17.451193,-66.183080, Calle San Benito #10586, 1ro de Mayo, D9
-17.448547,-66.179477, Calle Abaroa #10587, Tamborada Pukarita, D9
-17.427488,-66.216136, Calle 1ro de Mayo #10588, Pukara Grande, D9
-17.478552,-66.215570, Calle Esperanza #10589, 1ro de Mayo, D9
-17.465965,-66.212304, Calle Tamborada #10590, Tamborada Pukarita, D9
-17.461593,-66.216587, Calle San Benito #10591, Pukara Grande, D9
-17.479811,-66.232472, Calle Abaroa #10592, 1ro de Mayo, D9
-17.430029,-66.205545, Calle 1ro de Mayo #10593, Tamborada Pukarita, D9
-17.502228,-66.162639, Calle Esperanza #10594, Pukara Grande, D9
-17.479195,-66.194973, Calle Tamborada #10595, 1ro de Mayo, D9
-17.446249,-66.201725, Calle San Benito #10596, Tamborada Pukarita, D9
-17.480121,-66.249185, Calle Abaroa #10597, Pukara Grande, D9
-17.464920,-66.182321, Calle 1ro de Mayo #10598, 1ro de Mayo, D9
-17.459977,-66.198897, Calle Esperanza #10599, Tamborada Pukarita, D9
-17.467520,-66.215541, Calle Tamborada #10600, Pukara Grande, D9
-17.464367,-66.164519, Calle San Benito #10601, 1ro de Mayo, D9
-17.477064,-66.202618, Calle Abaroa #10602, Tamborada Pukarita, D9
-17.445927,-66.207829, Calle 1ro de Mayo #10603, Pukara Grande, D9
-17.475790,-66.202798, Calle Esperanza #10604, 1ro de Mayo, D9
-17.481447,-66.183319, Calle Tamborada #10605, Tamborada Pukarita, D9
-17.409028,-66.215090, Calle San Benito #10606, Pukara Grande, D9
-17.484120,-66.246013, Calle Abaroa #10607, 1ro de Mayo, D9
-17.468909,-66.202033, Calle 1ro de Mayo #10608, Tamborada Pukarita, D9
-17.465981,-66.191944, Calle Esperanza #10609, Pukara Grande, D9
-17.447801,-66.217510, Calle Tamborada #10610, 1ro de Mayo, D9
-17.495764,-66.177540, Calle San Benito #10611, Tamborada Pukarita, D9
-17.480264,-66.221481, Calle Abaroa #10612, Pukara Grande, D9
-17.475871,-66.222970, Calle 1ro de Mayo #10613, 1ro de Mayo, D9
-17.460267,-66.225499, Calle Esperanza #10614, Tamborada Pukarita, D9
-17.478183,-66.212359, Calle Tamborada #10615, Pukara Grande, D9
-17.465010,-66.202097, Calle San Benito #10616, 1ro de Mayo, D9
-17.471751,-66.197327, Calle Abaroa #10617, Tamborada Pukarita, D9
-17.498794,-66.187316, Calle 1ro de Mayo #10618, Pukara Grande, D9
-17.490072,-66.179064, Calle Esperanza #10619, 1ro de Mayo, D9
-17.452840,-66.183073, Calle Tamborada #10620, Tamborada Pukarita, D9
-17.440993,-66.213278, Calle San Benito #10621, Pukara Grande, D9
-17.461496,-66.206528, Calle Abaroa #10622, 1ro de Mayo, D9
-17.445385,-66.162843, Calle 1ro de Mayo #10623, Tamborada Pukarita, D9
-17.479050,-66.165212, Calle Esperanza #10624, Pukara Grande, D9
-17.478450,-66.212930, Calle Tamborada #10625, 1ro de Mayo, D9
-17.426427,-66.217955, Calle San Benito #10626, Tamborada Pukarita, D9
-17.451885,-66.205872, Calle Abaroa #10627, Pukara Grande, D9
-17.416715,-66.221956, Calle 1ro de Mayo #10628, 1ro de Mayo, D9
-17.496827,-66.174709, Calle Esperanza #10629, Tamborada Pukarita, D9
-17.479460,-66.254074, Calle Tamborada #10630, Pukara Grande, D9
-17.434342,-66.191218, Calle San Benito #10631, 1ro de Mayo, D9
-17.483314,-66.168157, Calle Abaroa #10632, Tamborada Pukarita, D9
-17.481419,-66.167731, Calle 1ro de Mayo #10633, Pukara Grande, D9
-17.475395,-66.207727, Calle Esperanza #10634, 1ro de Mayo, D9
-17.454113,-66.186653, Calle Tamborada #10635, Tamborada Pukarita, D9
-17.474638,-66.218210, Calle San Benito #10636, Pukara Grande, D9
-17.419667,-66.199532, Calle Abaroa #10637, 1ro de Mayo, D9
-17.482460,-66.196902, Calle 1ro de Mayo #10638, Tamborada Pukarita, D9
-17.458392,-66.160125, Calle Esperanza #10639, Pukara Grande, D9
-17.443765,-66.167835, Calle Tamborada #10640, 1ro de Mayo, D9
-17.448992,-66.226536, Calle San Benito #10641, Tamborada Pukarita, D9
-17.420396,-66.195683, Calle Abaroa #10642, Pukara Grande, D9
-17.458283,-66.180854, Calle 1ro de Mayo #10643, 1ro de Mayo, D9
-17.491253,-66.169453, Calle Esperanza #10644, Tamborada Pukarita, D9
-17.486810,-66.174010, Calle Tamborada #10645, Pukara Grande, D9
-17.489974,-66.188712, Calle San Benito #10646, 1ro de Mayo, D9
-17.486744,-66.169359, Calle Abaroa #10647, Tamborada Pukarita, D9
-17.470446,-66.245795, Calle 1ro de Mayo #10648, Pukara Grande, D9
-17.433992,-66.181530, Calle Esperanza #10649, 1ro de Mayo, D9
-17.483295,-66.226554, Calle Tamborada #10650, Tamborada Pukarita, D9
-17.485517,-66.172290, Calle San Benito #10651, Pukara Grande, D9
-17.467948,-66.167244, Calle Abaroa #10652, 1ro de Mayo, D9
-17.451795,-66.192283, Calle 1ro de Mayo #10653, Tamborada Pukarita, D9
-17.440392,-66.184221, Calle Esperanza #10654, Pukara Grande, D9
-17.416140,-66.212788, Calle Tamborada #10655, 1ro de Mayo, D9
-17.494439,-66.173624, Calle San Benito #10656, Tamborada Pukarita, D9
-17.469644,-66.230327, Calle Abaroa #10657, Pukara Grande, D9
-17.477800,-66.166095, Calle 1ro de Mayo #10658, 1ro de Mayo, D9
-17.463727,-66.205536, Calle Esperanza #10659, Tamborada Pukarita, D9
-17.460546,-66.177200, Calle Tamborada #10660, Pukara Grande, D9
-17.431181,-66.204914, Calle San Benito #10661, 1ro de Mayo, D9
-17.475554,-66.237910, Calle Abaroa #10662, Tamborada Pukarita, D9
-17.474081,-66.166537, Calle 1ro de Mayo #10663, Pukara Grande, D9
-17.493874,-66.159739, Calle Esperanza #10664, 1ro de Mayo, D9
-17.424928,-66.203213, Calle Tamborada #10665, Tamborada Pukarita, D9
-17.422757,-66.191525, Calle San Benito #10666, Pukara Grande, D9
-17.454253,-66.227501, Calle Abaroa #10667, 1ro de Mayo, D9
-17.481060,-66.160537, Calle 1ro de Mayo #10668, Tamborada Pukarita, D9
-17.464849,-66.223324, Calle Esperanza #10669, Pukara Grande, D9
-17.505197,-66.162589, Calle Tamborada #10670, 1ro de Mayo, D9
-17.471562,-66.211098, Calle San Benito #10671, Tamborada Pukarita, D9
-17.481925,-66.240689, Calle Abaroa #10672, Pukara Grande, D9
-17.444949,-66.209273, Calle 1ro de Mayo #10673, 1ro de Mayo, D9
-17.441132,-66.179576, Calle Esperanza #10674, Tamborada Pukarita, D9
-17.457018,-66.196826, Calle Tamborada #10675, Pukara Grande, D9
-17.499558,-66.179267, Calle San Benito #10676, 1ro de Mayo, D9
-17.415436,-66.204007, Calle Abaroa #10677, Tamborada Pukarita, D9
-17.431632,-66.223059, Calle 1ro de Mayo #10678, Pukara Grande, D9
-17.420216,-66.198400, Calle Esperanza #10679, 1ro de Mayo, D9
-17.477804,-66.205878, Calle Tamborada #10680, Tamborada Pukarita, D9
-17.451858,-66.236786, Calle San Benito #10681, Pukara Grande, D9
-17.401986,-66.203864, Calle Abaroa #10682, 1ro de Mayo, D9
-17.457566,-66.229852, Calle 1ro de Mayo #10683, Tamborada Pukarita, D9
-17.439097,-66.202714, Calle Esperanza #10684, Pukara Grande, D9
-17.476245,-66.192694, Calle Tamborada #10685, 1ro de Mayo, D9
-17.454644,-66.185762, Calle San Benito #10686, Tamborada Pukarita, D9
-17.417306,-66.207224, Calle Abaroa #10687, Pukara Grande, D9
-17.487762,-66.237471, Calle 1ro de Mayo #10688, 1ro de Mayo, D9
-17.470765,-66.249578, Calle Esperanza #10689, Tamborada Pukarita, D9
-17.410831,-66.198679, Calle Tamborada #10690, Pukara Grande, D9
-17.479756,-66.168871, Calle San Benito #10691, 1ro de Mayo, D9
-17.471672,-66.229345, Calle Abaroa #10692, Tamborada Pukarita, D9
-17.471498,-66.202073, Calle 1ro de Mayo #10693, Pukara Grande, D9
-17.484572,-66.228676, Calle Esperanza #10694, 1ro de Mayo, D9
-17.459974,-66.212127, Calle Tamborada #10695, Tamborada Pukarita, D9
-17.458758,-66.203491, Calle San Benito #10696, Pukara Grande, D9
-17.477593,-66.234190, Calle Abaroa #10697, 1ro de Mayo, D9
-17.459142,-66.163135, Calle 1ro de Mayo #10698, Tamborada Pukarita, D9
-17.439506,-66.217400, Calle Esperanza #10699, Pukara Grande, D9
-17.468984,-66.228838, Calle Tamborada #10700, 1ro de Mayo, D9
-17.476493,-66.241064, Calle San Benito #10701, Tamborada Pukarita, D9
-17.474932,-66.173850, Calle Abaroa #10702, Pukara Grande, D9
-17.461687,-66.217354, Calle 1ro de Mayo #10703, 1ro de Mayo, D9
-17.419237,-66.206902, Calle Esperanza #10704, Tamborada Pukarita, D9
-17.417384,-66.208709, Calle Tamborada #10705, Pukara Grande, D9
-17.453029,-66.187504, Calle San Benito #10706, 1ro de Mayo, D9
-17.488677,-66.187456, Calle Abaroa #10707, Tamborada Pukarita, D9
-17.479951,-66.175118, Calle 1ro de Mayo #10708, Pukara Grande, D9
-17.448081,-66.198278, Calle Esperanza #10709, 1ro de Mayo, D9
-17.451585,-66.207914, Calle Tamborada #10710, Tamborada Pukarita, D9
-17.466670,-66.209864, Calle San Benito #10711, Pukara Grande, D9
-17.484616,-66.177226, Calle Abaroa #10712, 1ro de Mayo, D9
-17.448485,-66.198435, Calle 1ro de Mayo #10713, Tamborada Pukarita, D9
-17.444904,-66.223956, Calle Esperanza #10714, Pukara Grande, D9
-17.489641,-66.159140, Calle Tamborada #10715, 1ro de Mayo, D9
-17.489321,-66.195613, Calle San Benito #10716, Tamborada Pukarita, D9
-17.498027,-66.159879, Calle Abaroa #10717, Pukara Grande, D9
-17.478063,-66.212541, Calle 1ro de Mayo #10718, 1ro de Mayo, D9
-17.418674,-66.208140, Calle Esperanza #10719, Tamborada Pukarita, D9
-17.442942,-66.176824, Calle Tamborada #10720, Pukara Grande, D9
-17.458028,-66.224029, Calle San Benito #10721, 1ro de Mayo, D9
-17.405121,-66.211698, Calle Abaroa #10722, Tamborada Pukarita, D9
-17.460600,-66.166261, Calle 1ro de Mayo #10723, Pukara Grande, D9
-17.424780,-66.200944, Calle Esperanza #10724, 1ro de Mayo, D9
-17.476704,-66.250371, Calle Tamborada #10725, Tamborada Pukarita, D9
-17.411272,-66.213114, Calle San Benito #10726, Pukara Grande, D9
-17.490868,-66.156084, Calle Abaroa #10727, 1ro de Mayo, D9
-17.487578,-66.170187, Calle 1ro de Mayo #10728, Tamborada Pukarita, D9
-17.490793,-66.163147, Calle Esperanza #10729, Pukara Grande, D9
-17.475380,-66.229954, Calle Tamborada #10730, 1ro de Mayo, D9
-17.492706,-66.156633, Calle San Benito #10731, Tamborada Pukarita, D9
-17.440230,-66.167744, Calle Abaroa #10732, Pukara Grande, D9
-17.506249,-66.161379, Calle 1ro de Mayo #10733, 1ro de Mayo, D9
-17.468401,-66.224786, Calle Esperanza #10734, Tamborada Pukarita, D9
-17.474522,-66.247931, Calle Tamborada #10735, Pukara Grande, D9
-17.473302,-66.214538, Calle San Benito #10736, 1ro de Mayo, D9
-17.458057,-66.201259, Calle Abaroa #10737, Tamborada Pukarita, D9
-17.479704,-66.217466, Calle 1ro de Mayo #10738, Pukara Grande, D9
-17.492345,-66.167014, Calle Esperanza #10739, 1ro de Mayo, D9
-17.435105,-66.187493, Calle Tamborada #10740, Tamborada Pukarita, D9
-17.473129,-66.236140, Calle San Benito #10741, Pukara Grande, D9
-17.489486,-66.186343, Calle Abaroa #10742, 1ro de Mayo, D9
-17.451262,-66.167073, Calle 1ro de Mayo #10743, Tamborada Pukarita, D9
-17.470075,-66.185709, Calle Esperanza #10744, Pukara Grande, D9
-17.458901,-66.169202, Calle Tamborada #10745, 1ro de Mayo, D9
-17.462444,-66.180948, Calle San Benito #10746, Tamborada Pukarita, D9
-17.462675,-66.216764, Calle Abaroa #10747, Pukara Grande, D9
-17.491355,-66.193299, Calle 1ro de Mayo #10748, 1ro de Mayo, D9
-17.478487,-66.236027, Calle Esperanza #10749, Tamborada Pukarita, D9
-17.409659,-66.206376, Calle Tamborada #10750, Pukara Grande, D9
-17.413540,-66.221090, Calle San Benito #10751, 1ro de Mayo, D9
-17.467686,-66.177357, Calle Abaroa #10752, Tamborada Pukarita, D9
-17.448994,-66.194079, Calle 1ro de Mayo #10753, Pukara Grande, D9
-17.442191,-66.200762, Calle Esperanza #10754, 1ro de Mayo, D9
-17.436885,-66.222368, Calle Tamborada #10755, Tamborada Pukarita, D9
-17.480065,-66.194685, Calle San Benito #10756, Pukara Grande, D9
-17.467688,-66.166984, Calle Abaroa #10757, 1ro de Mayo, D9
-17.424751,-66.196149, Calle 1ro de Mayo #10758, Tamborada Pukarita, D9
-17.437418,-66.191470, Calle Esperanza #10759, Pukara Grande, D9
-17.506652,-66.164435, Calle Tamborada #10760, 1ro de Mayo, D9
-17.459606,-66.218907, Calle San Benito #10761, Tamborada Pukarita, D9
-17.422448,-66.200078, Calle Abaroa #10762, Pukara Grande, D9
-17.440586,-66.189983, Calle 1ro de Mayo #10763, 1ro de Mayo, D9
-17.478218,-66.210928, Calle Esperanza #10764, Tamborada Pukarita, D9
-17.493151,-66.169567, Calle Tamborada #10765, Pukara Grande, D9
-17.457569,-66.190574, Calle San Benito #10766, 1ro de Mayo, D9
-17.423909,-66.219713, Calle Abaroa #10767, Tamborada Pukarita, D9
-17.470898,-66.236345, Calle 1ro de Mayo #10768, Pukara Grande, D9
-17.487912,-66.186428, Calle Esperanza #10769, 1ro de Mayo, D9
-17.484220,-66.250283, Calle Tamborada #10770, Tamborada Pukarita, D9
-17.465833,-66.196251, Calle San Benito #10771, Pukara Grande, D9
-17.478333,-66.213892, Calle Abaroa #10772, 1ro de Mayo, D9
-17.489068,-66.177453, Calle 1ro de Mayo #10773, Tamborada Pukarita, D9
-17.459149,-66.158413, Calle Esperanza #10774, Pukara Grande, D9
-17.493906,-66.186541, Calle Tamborada #10775, 1ro de Mayo, D9
-17.450304,-66.198151, Calle San Benito #10776, Tamborada Pukarita, D9
-17.463690,-66.236322, Calle Abaroa #10777, Pukara Grande, D9
-17.488825,-66.184848, Calle 1ro de Mayo #10778, 1ro de Mayo, D9
-17.475767,-66.184029, Calle Esperanza #10779, Tamborada Pukarita, D9
-17.494501,-66.168572, Calle Tamborada #10780, Pukara Grande, D9
-17.421447,-66.223562, Calle San Benito #10781, 1ro de Mayo, D9
-17.439867,-66.196315, Calle Abaroa #10782, Tamborada Pukarita, D9
-17.474893,-66.233818, Calle 1ro de Mayo #10783, Pukara Grande, D9
-17.427675,-66.202348, Calle Esperanza #10784, 1ro de Mayo, D9
-17.475155,-66.234861, Calle Tamborada #10785, Tamborada Pukarita, D9
-17.470735,-66.164456, Calle San Benito #10786, Pukara Grande, D9
-17.450788,-66.230739, Calle Abaroa #10787, 1ro de Mayo, D9
-17.413634,-66.213023, Calle 1ro de Mayo #10788, Tamborada Pukarita, D9
-17.459132,-66.189385, Calle Esperanza #10789, Pukara Grande, D9
-17.420838,-66.220077, Calle Tamborada #10790, 1ro de Mayo, D9
-17.478176,-66.174423, Calle San Benito #10791, Tamborada Pukarita, D9
-17.440484,-66.216497, Calle Abaroa #10792, Pukara Grande, D9
-17.413740,-66.222279, Calle 1ro de Mayo #10793, 1ro de Mayo, D9
-17.482407,-66.166151, Calle Esperanza #10794, Tamborada Pukarita, D9
-17.457289,-66.191809, Calle Tamborada #10795, Pukara Grande, D9
-17.470043,-66.191863, Calle San Benito #10796, 1ro de Mayo, D9
-17.477568,-66.205753, Calle Abaroa #10797, Tamborada Pukarita, D9
-17.458058,-66.225558, Calle 1ro de Mayo #10798, Pukara Grande, D9
-17.458006,-66.201182, Calle Esperanza #10799, 1ro de Mayo, D9
-17.453684,-66.175576, Calle Tamborada #10800, Tamborada Pukarita, D9
-17.420580,-66.198829, Calle San Benito #10801, Pukara Grande, D9
-17.450018,-66.203453, Calle Abaroa #10802, 1ro de Mayo, D9
-17.483796,-66.245988, Calle 1ro de Mayo #10803, Tamborada Pukarita, D9
-17.416182,-66.217389, Calle Esperanza #10804, Pukara Grande, D9
-17.451882,-66.208201, Calle Tamborada #10805, 1ro de Mayo, D9
-17.473173,-66.200408, Calle San Benito #10806, Tamborada Pukarita, D9
-17.461097,-66.170072, Calle Abaroa #10807, Pukara Grande, D9
-17.460995,-66.227674, Calle 1ro de Mayo #10808, 1ro de Mayo, D9
-17.483341,-66.166368, Calle Esperanza #10809, Tamborada Pukarita, D9
-17.479869,-66.233591, Calle Tamborada #10810, Pukara Grande, D9
-17.474719,-66.175148, Calle San Benito #10811, 1ro de Mayo, D9
-17.479796,-66.166498, Calle Abaroa #10812, Tamborada Pukarita, D9
-17.439141,-66.187628, Calle 1ro de Mayo #10813, Pukara Grande, D9
-17.474668,-66.178641, Calle Esperanza #10814, 1ro de Mayo, D9
-17.445371,-66.216435, Calle Tamborada #10815, Tamborada Pukarita, D9
-17.474220,-66.205561, Calle San Benito #10816, Pukara Grande, D9
-17.461455,-66.211863, Calle Abaroa #10817, 1ro de Mayo, D9
-17.457148,-66.189601, Calle 1ro de Mayo #10818, Tamborada Pukarita, D9
-17.477723,-66.240583, Calle Esperanza #10819, Pukara Grande, D9
-17.425415,-66.193106, Calle Tamborada #10820, 1ro de Mayo, D9
-17.466349,-66.244244, Calle San Benito #10821, Tamborada Pukarita, D9
-17.467786,-66.185382, Calle Abaroa #10822, Pukara Grande, D9
-17.459012,-66.179095, Calle 1ro de Mayo #10823, 1ro de Mayo, D9
-17.443839,-66.197768, Calle Esperanza #10824, Tamborada Pukarita, D9
-17.464839,-66.172473, Calle Tamborada #10825, Pukara Grande, D9
-17.419596,-66.188307, Calle San Benito #10826, 1ro de Mayo, D9
-17.466152,-66.163848, Calle Abaroa #10827, Tamborada Pukarita, D9
-17.433783,-66.177024, Calle 1ro de Mayo #10828, Pukara Grande, D9
-17.475035,-66.242740, Calle Esperanza #10829, 1ro de Mayo, D9
-17.488310,-66.166906, Calle Tamborada #10830, Tamborada Pukarita, D9
-17.503731,-66.172123, Calle San Benito #10831, Pukara Grande, D9
-17.472202,-66.228969, Calle Abaroa #10832, 1ro de Mayo, D9
-17.439355,-66.174928, Calle 1ro de Mayo #10833, Tamborada Pukarita, D9
-17.495345,-66.189441, Calle Esperanza #10834, Pukara Grande, D9
-17.473008,-66.247703, Calle Tamborada #10835, 1ro de Mayo, D9
-17.431447,-66.216959, Calle San Benito #10836, Tamborada Pukarita, D9
-17.478666,-66.228390, Calle Abaroa #10837, Pukara Grande, D9
-17.406428,-66.202348, Calle 1ro de Mayo #10838, 1ro de Mayo, D9
-17.475790,-66.250337, Calle Esperanza #10839, Tamborada Pukarita, D9
-17.451693,-66.234300, Calle Tamborada #10840, Pukara Grande, D9
-17.461260,-66.219578, Calle San Benito #10841, 1ro de Mayo, D9
-17.471231,-66.236856, Calle Abaroa #10842, Tamborada Pukarita, D9
-17.451807,-66.186143, Calle 1ro de Mayo #10843, Pukara Grande, D9
-17.451750,-66.211775, Calle Esperanza #10844, 1ro de Mayo, D9
-17.500196,-66.173554, Calle Tamborada #10845, Tamborada Pukarita, D9
-17.498790,-66.186254, Calle San Benito #10846, Pukara Grande, D9
-17.429177,-66.222922, Calle Abaroa #10847, 1ro de Mayo, D9
-17.446699,-66.161784, Calle 1ro de Mayo #10848, Tamborada Pukarita, D9
-17.470764,-66.234679, Calle Esperanza #10849, Pukara Grande, D9
-17.460500,-66.182467, Calle Tamborada #10850, 1ro de Mayo, D9
-17.423526,-66.196234, Calle San Benito #10851, Tamborada Pukarita, D9
-17.430335,-66.199488, Calle Abaroa #10852, Pukara Grande, D9
-17.502449,-66.162284, Calle 1ro de Mayo #10853, 1ro de Mayo, D9
-17.479752,-66.202727, Calle Esperanza #10854, Tamborada Pukarita, D9
-17.481248,-66.206627, Calle Tamborada #10855, Pukara Grande, D9
-17.455402,-66.190891, Calle San Benito #10856, 1ro de Mayo, D9
-17.460602,-66.193824, Calle Abaroa #10857, Tamborada Pukarita, D9
-17.419962,-66.214218, Calle 1ro de Mayo #10858, Pukara Grande, D9
-17.473757,-66.230697, Calle Esperanza #10859, 1ro de Mayo, D9
-17.418053,-66.217782, Calle Tamborada #10860, Tamborada Pukarita, D9
-17.411687,-66.215138, Calle San Benito #10861, Pukara Grande, D9
-17.445929,-66.216335, Calle Abaroa #10862, 1ro de Mayo, D9
