-17.428250,-66.160547, Calle Libertad #100, Jaihuayco, D5
-17.437450,-66.158580, Calle Antezana #9542, Alalay Norte, D5
-17.414513,-66.162892, Calle Ballivián #9543, Lacma, D5
-17.429894,-66.169274, Av. Petrolera #9544, Jaihuayco, D5
-17.411316,-66.188599, Calle Libertad #9545, Alalay Norte, D5
-17.427083,-66.165740, Calle Villarroel #9546, Lacma, D5
-17.431895,-66.154666, Calle Antezana #9547, Jaihuayco, D5
-17.424342,-66.156612, Calle Ballivián #9548, Alalay Norte, D5
-17.431351,-66.160778, Av. Petrolera #9549, Lacma, D5
-17.419510,-66.166845, Calle Libertad #9550, Jaihuayco, D5
-17.436516,-66.166000, Calle Villarroel #9551, Alalay Norte, D5
-17.423710,-66.179330, Calle Antezana #9552, Lacma, D5
-17.413977,-66.179506, Calle Ballivián #9553, Jaihuayco, D5
-17.424453,-66.179676, Av. Petrolera #9554, Alalay Norte, D5
-17.423147,-66.167050, Calle Libertad #9555, Lacma, D5
-17.422638,-66.161194, Calle Villarroel #9556, Jaihuayco, D5
-17.418295,-66.175989, Calle Antezana #9557, Alalay Norte, D5
-17.414202,-66.171862, Calle Ballivián #9558, Lacma, D5
-17.436605,-66.152223, Av. Petrolera #9559, Jaihuayco, D5
-17.440446,-66.146238, Calle Libertad #9560, Alalay Norte, D5
-17.411058,-66.172627, Calle Villarroel #9561, Lacma, D5
-17.421864,-66.156576, Calle Antezana #9562, Jaihuayco, D5
-17.434041,-66.157300, Calle Ballivián #9563, Alalay Norte, D5
-17.428597,-66.183299, Av. Petrolera #9564, Lacma, D5
-17.412651,-66.170175, Calle Libertad #9565, Jaihuayco, D5
-17.424720,-66.157358, Calle Villarroel #9566, Alalay Norte, D5
-17.426883,-66.182908, Calle Antezana #9567, Lacma, D5
-17.419502,-66.159917, Calle Ballivián #9568, Jaihuayco, D5
-17.438636,-66.147463, Av. Petrolera #9569, Alalay Norte, D5
-17.426691,-66.160600, Calle Libertad #9570, Lacma, D5
-17.437516,-66.152059, Calle Villarroel #9571, Jaihuayco, D5
-17.420447,-66.169395, Calle Antezana #9572, Alalay Norte, D5
-17.432755,-66.159815, Calle Ballivián #9573, Lacma, D5
-17.415529,-66.175688, Av. Petrolera #9574, Jaihuayco, D5
-17.415514,-66.164863, Calle Libertad #9575, Alalay Norte, D5
-17.432948,-66.170391, Calle Villarroel #9576, Lacma, D5
-17.436177,-66.169227, Calle Antezana #9577, Jaihuayco, D5
-17.415368,-66.158858, Calle Ballivián #9578, Alalay Norte, D5
-17.426182,-66.161397, Av. Petrolera #9579, Lacma, D5
-17.428731,-66.184150, Calle Libertad #9580, Jaihuayco, D5
-17.428885,-66.166042, Calle Villarroel #9581, Alalay Norte, D5
-17.426314,-66.159262, Calle Antezana #9582, Lacma, D5
-17.424013,-66.164274, Calle Ballivián #9583, Jaihuayco, D5
-17.432811,-66.154191, Av. Petrolera #9584, Alalay Norte, D5
-17.432686,-66.171162, Calle Libertad #9585, Lacma, D5
-17.427067,-66.182266, Calle Villarroel #9586, Jaihuayco, D5
-17.412841,-66.174162, Calle Antezana #9587, Alalay Norte, D5
-17.421745,-66.170005, Calle Ballivián #9588, Lacma, D5
-17.431012,-66.167270, Av. Petrolera #9589, Jaihuayco, D5
-17.418760,-66.178853, Calle Libertad #9590, Alalay Norte, D5
-17.429718,-66.167533, Calle Villarroel #9591, Lacma, D5
-17.431968,-66.170250, Calle Antezana #9592, Jaihuayco, D5
-17.416354,-66.174277, Calle Ballivián #9593, Alalay Norte, D5
-17.437478,-66.160908, Av. Petrolera #9594, Lacma, D5
-17.413153,-66.180284, Calle Libertad #9595, Jaihuayco, D5
-17.419947,-66.155889, Calle Villarroel #9596, Alalay Norte, D5
-17.432198,-66.168670, Calle Antezana #9597, Lacma, D5
-17.419269,-66.167481, Calle Ballivián #9598, Jaihuayco, D5
-17.426776,-66.170416, Av. Petrolera #9599, Alalay Norte, D5
-17.408482,-66.191270, Calle Libertad #9600, Lacma, D5
-17.414000,-66.160553, Calle Villarroel #9601, Jaihuayco, D5
-17.437051,-66.159269, Calle Antezana #9602, Alalay Norte, D5
-17.430591,-66.153456, Calle Ballivián #9603, Lacma, D5
-17.414118,-66.167653, Av. Petrolera #9604, Jaihuayco, D5
-17.437615,-66.161948, Calle Libertad #9605, Alalay Norte, D5
-17.436475,-66.158957, Calle Villarroel #9606, Lacma, D5
-17.411483,-66.183021, Calle Antezana #9607, Jaihuayco, D5
-17.415163,-66.157265, Calle Ballivián #9608, Alalay Norte, D5
-17.412678,-66.170378, Av. Petrolera #9609, Lacma, D5
-17.416539,-66.183364, Calle Libertad #9610, Jaihuayco, D5
-17.416806,-66.161639, Calle Villarroel #9611, Alalay Norte, D5
-17.431762,-66.169750, Calle Antezana #9612, Lacma, D5
-17.427755,-66.168212, Calle Ballivián #9613, Jaihuayco, D5
-17.427452,-66.159099, Av. Petrolera #9614, Alalay Norte, D5
-17.437159,-66.161538, Calle Libertad #9615, Lacma, D5
-17.426838,-66.165287, Calle Villarroel #9616, Jaihuayco, D5
-17.431795,-66.162335, Calle Antezana #9617, Alalay Norte, D5
-17.416363,-66.156089, Calle Ballivián #9618, Lacma, D5
-17.436120,-66.151229, Av. Petrolera #9619, Jaihuayco, D5
-17.414498,-66.186698, Calle Libertad #9620, Alalay Norte, D5
-17.426818,-66.166022, Calle Villarroel #9621, Lacma, D5
-17.417316,-66.162325, Calle Antezana #9622, Jaihuayco, D5
-17.416369,-66.176916, Calle Ballivián #9623, Alalay Norte, D5
-17.421495,-66.156650, Av. Petrolera #9624, Lacma, D5
-17.434732,-66.151503, Calle Libertad #9625, Jaihuayco, D5
-17.417229,-66.162252, Calle Villarroel #9626, Alalay Norte, D5
-17.425795,-66.157697, Calle Antezana #9627, Lacma, D5
-17.425707,-66.172958, Calle Ballivián #9628, Jaihuayco, D5
-17.431050,-66.168734, Av. Petrolera #9629, Alalay Norte, D5
-17.420027,-66.177147, Calle Libertad #9630, Lacma, D5
-17.415815,-66.172515, Calle Villarroel #9631, Jaihuayco, D5
-17.428922,-66.157404, Calle Antezana #9632, Alalay Norte, D5
-17.407446,-66.190050, Calle Ballivián #9633, Lacma, D5
-17.416823,-66.157683, Av. Petrolera #9634, Jaihuayco, D5
-17.415178,-66.168838, Calle Libertad #9635, Alalay Norte, D5
-17.411293,-66.189231, Calle Villarroel #9636, Lacma, D5
-17.411718,-66.170439, Calle Antezana #9637, Jaihuayco, D5
-17.419928,-66.176134, Calle Ballivián #9638, Alalay Norte, D5
-17.424269,-66.170413, Av. Petrolera #9639, Lacma, D5
-17.418914,-66.166782, Calle Libertad #9640, Jaihuayco, D5
-17.426230,-66.180627, Calle Villarroel #9641, Alalay Norte, D5
-17.422187,-66.169026, Calle Antezana #9642, Lacma, D5
-17.437229,-66.156948, Calle Ballivián #9643, Jaihuayco, D5
-17.415088,-66.174499, Av. Petrolera #9644, Alalay Norte, D5
-17.436337,-66.162394, Calle Libertad #9645, Lacma, D5
-17.419859,-66.158544, Calle Villarroel #9646, Jaihuayco, D5
-17.433481,-66.165853, Calle Antezana #9647, Alalay Norte, D5
-17.424750,-66.162137, Calle Ballivián #9648, Lacma, D5
-17.427460,-66.165777, Av. Petrolera #9649, Jaihuayco, D5
-17.418038,-66.162410, Calle Libertad #9650, Alalay Norte, D5
-17.432878,-66.155967, Calle Villarroel #9651, Lacma, D5
-17.431350,-66.159868, Calle Antezana #9652, Jaihuayco, D5
-17.432989,-66.159279, Calle Ballivián #9653, Alalay Norte, D5
-17.426917,-66.168965, Av. Petrolera #9654, Lacma, D5
-17.413103,-66.183980, Calle Libertad #9655, Jaihuayco, D5
-17.430585,-66.151753, Calle Villarroel #9656, Alalay Norte, D5
-17.423639,-66.178616, Calle Antezana #9657, Lacma, D5
-17.432736,-66.167873, Calle Ballivián #9658, Jaihuayco, D5
-17.432175,-66.162518, Av. Petrolera #9659, Alalay Norte, D5
-17.425303,-66.168271, Calle Libertad #9660, Lacma, D5
-17.427723,-66.181150, Calle Villarroel #9661, Jaihuayco, D5
-17.426341,-66.175028, Calle Antezana #9662, Alalay Norte, D5
-17.414288,-66.163283, Calle Ballivián #9663, Lacma, D5
-17.438108,-66.147986, Av. Petrolera #9664, Jaihuayco, D5
-17.409020,-66.187605, Calle Libertad #9665, Alalay Norte, D5
-17.430955,-66.156408, Calle Villarroel #9666, Lacma, D5
-17.409543,-66.188323, Calle Antezana #9667, Jaihuayco, D5
-17.429578,-66.181872, Calle Ballivián #9668, Alalay Norte, D5
-17.425385,-66.170937, Av. Petrolera #9669, Lacma, D5
-17.430992,-66.162691, Calle Libertad #9670, Jaihuayco, D5
-17.418016,-66.179037, Calle Villarroel #9671, Alalay Norte, D5
-17.440383,-66.152083, Calle Antezana #9672, Lacma, D5
-17.415004,-66.184382, Calle Ballivián #9673, Jaihuayco, D5
-17.418241,-66.167541, Av. Petrolera #9674, Alalay Norte, D5
-17.419234,-66.155633, Calle Libertad #9675, Lacma, D5
-17.422505,-66.163768, Calle Villarroel #9676, Jaihuayco, D5
-17.429552,-66.165619, Calle Antezana #9677, Alalay Norte, D5
-17.433078,-66.170211, Calle Ballivián #9678, Lacma, D5
-17.435755,-66.152873, Av. Petrolera #9679, Jaihuayco, D5
-17.420386,-66.169075, Calle Libertad #9680, Alalay Norte, D5
-17.415241,-66.157651, Calle Villarroel #9681, Lacma, D5
-17.417079,-66.168373, Calle Antezana #9682, Jaihuayco, D5
-17.421069,-66.175343, Calle Ballivián #9683, Alalay Norte, D5
-17.441210,-66.148739, Av. Petrolera #9684, Lacma, D5
-17.414877,-66.158831, Calle Libertad #9685, Jaihuayco, D5
-17.424255,-66.162863, Calle Villarroel #9686, Alalay Norte, D5
-17.422995,-66.172967, Calle Antezana #9687, Lacma, D5
-17.421430,-66.165435, Calle Ballivián #9688, Jaihuayco, D5
-17.434046,-66.164594, Av. Petrolera #9689, Alalay Norte, D5
-17.434001,-66.163452, Calle Libertad #9690, Lacma, D5
-17.411788,-66.189612, Calle Villarroel #9691, Jaihuayco, D5
-17.409078,-66.172969, Calle Antezana #9692, Alalay Norte, D5
-17.410672,-66.189481, Calle Ballivián #9693, Lacma, D5
-17.419839,-66.179454, Av. Petrolera #9694, Jaihuayco, D5
-17.436819,-66.162157, Calle Libertad #9695, Alalay Norte, D5
-17.435311,-66.161608, Calle Villarroel #9696, Lacma, D5
-17.422290,-66.170262, Calle Antezana #9697, Jaihuayco, D5
-17.421009,-66.170896, Calle Ballivián #9698, Alalay Norte, D5
-17.419395,-66.163531, Av. Petrolera #9699, Lacma, D5
-17.430748,-66.152803, Calle Libertad #9700, Jaihuayco, D5
-17.422376,-66.158150, Calle Villarroel #9701, Alalay Norte, D5
-17.413718,-66.178131, Calle Antezana #9702, Lacma, D5
-17.425752,-66.173439, Calle Ballivián #9703, Jaihuayco, D5
-17.425777,-66.157017, Av. Petrolera #9704, Alalay Norte, D5
-17.426125,-66.181005, Calle Libertad #9705, Lacma, D5
-17.411384,-66.190075, Calle Villarroel #9706, Jaihuayco, D5
-17.433962,-66.155237, Calle Antezana #9707, Alalay Norte, D5
-17.425713,-66.166436, Calle Ballivián #9708, Lacma, D5
-17.431803,-66.160577, Av. Petrolera #9709, Jaihuayco, D5
-17.410741,-66.173980, Calle Libertad #9710, Alalay Norte, D5
-17.426911,-66.179378, Calle Villarroel #9711, Lacma, D5
-17.422654,-66.168419, Calle Antezana #9712, Jaihuayco, D5
-17.421715,-66.162176, Calle Ballivián #9713, Alalay Norte, D5
-17.423813,-66.173138, Av. Petrolera #9714, Lacma, D5
-17.415458,-66.175399, Calle Libertad #9715, Jaihuayco, D5
-17.425968,-66.180043, Calle Villarroel #9716, Alalay Norte, D5
-17.431454,-66.155601, Calle Antezana #9717, Lacma, D5
-17.426667,-66.177018, Calle Ballivián #9718, Jaihuayco, D5
-17.420065,-66.170385, Av. Petrolera #9719, Alalay Norte, D5
-17.429866,-66.153442, Calle Libertad #9720, Lacma, D5
-17.424291,-66.160148, Calle Villarroel #9721, Jaihuayco, D5
-17.429664,-66.168048, Calle Antezana #9722, Alalay Norte, D5
-17.425099,-66.169516, Calle Ballivián #9723, Lacma, D5
-17.416645,-66.157458, Av. Petrolera #9724, Jaihuayco, D5
-17.434133,-66.160819, Calle Libertad #9725, Alalay Norte, D5
-17.412490,-66.189373, Calle Villarroel #9726, Lacma, D5
-17.438128,-66.153441, Calle Antezana #9727, Jaihuayco, D5
-17.415976,-66.171519, Calle Ballivián #9728, Alalay Norte, D5
-17.413784,-66.178264, Av. Petrolera #9729, Lacma, D5
-17.440876,-66.156968, Calle Libertad #9730, Jaihuayco, D5
-17.430270,-66.155879, Calle Villarroel #9731, Alalay Norte, D5
-17.416289,-66.156837, Calle Antezana #9732, Lacma, D5
-17.414495,-66.165826, Calle Ballivián #9733, Jaihuayco, D5
-17.430496,-66.153843, Av. Petrolera #9734, Alalay Norte, D5
-17.431370,-66.157102, Calle Libertad #9735, Lacma, D5
-17.423493,-66.163376, Calle Villarroel #9736, Jaihuayco, D5
-17.426527,-66.173400, Calle Antezana #9737, Alalay Norte, D5
-17.413324,-66.169169, Calle Ballivián #9738, Lacma, D5
-17.433234,-66.159402, Av. Petrolera #9739, Jaihuayco, D5
-17.418046,-66.160327, Calle Libertad #9740, Alalay Norte, D5
-17.425616,-66.171539, Calle Villarroel #9741, Lacma, D5
-17.425701,-66.180442, Calle Antezana #9742, Jaihuayco, D5
-17.422780,-66.177194, Calle Ballivián #9743, Alalay Norte, D5
-17.413932,-66.159677, Av. Petrolera #9744, Lacma, D5
-17.435568,-66.160162, Calle Libertad #9745, Jaihuayco, D5
-17.415369,-66.171285, Calle Villarroel #9746, Alalay Norte, D5
-17.423785,-66.177369, Calle Antezana #9747, Lacma, D5
-17.432588,-66.155630, Calle Ballivián #9748, Jaihuayco, D5
-17.439890,-66.150355, Av. Petrolera #9749, Alalay Norte, D5
-17.438711,-66.160827, Calle Libertad #9750, Lacma, D5
-17.416252,-66.170208, Calle Villarroel #9751, Jaihuayco, D5
-17.435438,-66.152499, Calle Antezana #9752, Alalay Norte, D5
-17.429091,-66.164480, Calle Ballivián #9753, Lacma, D5
-17.439303,-66.156839, Av. Petrolera #9754, Jaihuayco, D5
-17.422200,-66.166021, Calle Libertad #9755, Alalay Norte, D5
-17.421559,-66.173191, Calle Villarroel #9756, Lacma, D5
-17.416948,-66.167766, Calle Antezana #9757, Jaihuayco, D5
-17.431825,-66.166617, Calle Ballivián #9758, Alalay Norte, D5
-17.415759,-66.165680, Av. Petrolera #9759, Lacma, D5
-17.418824,-66.171372, Calle Libertad #9760, Jaihuayco, D5
-17.438458,-66.162577, Calle Villarroel #9761, Alalay Norte, D5
-17.418246,-66.168610, Calle Antezana #9762, Lacma, D5
-17.426086,-66.176350, Calle Ballivián #9763, Jaihuayco, D5
-17.422060,-66.160400, Av. Petrolera #9764, Alalay Norte, D5
-17.435159,-66.158087, Calle Libertad #9765, Lacma, D5
-17.416681,-66.181925, Calle Villarroel #9766, Jaihuayco, D5
-17.429865,-66.161508, Calle Antezana #9767, Alalay Norte, D5
-17.424508,-66.163171, Calle Ballivián #9768, Lacma, D5
-17.410630,-66.174416, Av. Petrolera #9769, Jaihuayco, D5
-17.431095,-66.167728, Calle Libertad #9770, Alalay Norte, D5
-17.413678,-66.181557, Calle Villarroel #9771, Lacma, D5
-17.434157,-66.167542, Calle Antezana #9772, Jaihuayco, D5
-17.429084,-66.183671, Calle Ballivián #9773, Alalay Norte, D5
-17.424171,-66.162676, Av. Petrolera #9774, Lacma, D5
-17.441338,-66.149914, Calle Libertad #9775, Jaihuayco, D5
-17.421569,-66.162455, Calle Villarroel #9776, Alalay Norte, D5
-17.425362,-66.165502, Calle Antezana #9777, Lacma, D5
-17.413546,-66.175730, Calle Ballivián #9778, Jaihuayco, D5
-17.411784,-66.186333, Av. Petrolera #9779, Alalay Norte, D5
-17.426469,-66.159586, Calle Libertad #9780, Lacma, D5
-17.425523,-66.158616, Calle Villarroel #9781, Jaihuayco, D5
-17.424719,-66.171220, Calle Antezana #9782, Alalay Norte, D5
-17.411120,-66.187404, Calle Ballivián #9783, Lacma, D5
-17.417438,-66.182062, Av. Petrolera #9784, Jaihuayco, D5
-17.425005,-66.161437, Calle Libertad #9785, Alalay Norte, D5
-17.416899,-66.163565, Calle Villarroel #9786, Lacma, D5
-17.416014,-66.166344, Calle Antezana #9787, Jaihuayco, D5
-17.412155,-66.172867, Calle Ballivián #9788, Alalay Norte, D5
-17.436438,-66.151156, Av. Petrolera #9789, Lacma, D5
-17.408639,-66.191205, Calle Libertad #9790, Jaihuayco, D5
-17.413567,-66.184865, Calle Villarroel #9791, Alalay Norte, D5
-17.432827,-66.165336, Calle Antezana #9792, Lacma, D5
-17.408787,-66.189365, Calle Ballivián #9793, Jaihuayco, D5
-17.434375,-66.167537, Av. Petrolera #9794, Alalay Norte, D5
-17.416785,-66.165216, Calle Libertad #9795, Lacma, D5
-17.408176,-66.189628, Calle Villarroel #9796, Jaihuayco, D5
-17.414721,-66.173036, Calle Antezana #9797, Alalay Norte, D5
-17.426614,-66.165131, Calle Ballivián #9798, Lacma, D5
-17.411135,-66.184290, Av. Petrolera #9799, Jaihuayco, D5
-17.437510,-66.152873, Calle Libertad #9800, Alalay Norte, D5
-17.420432,-66.176888, Calle Villarroel #9801, Lacma, D5
-17.434573,-66.161788, Calle Antezana #9802, Jaihuayco, D5
-17.438305,-66.147867, Calle Ballivián #9803, Alalay Norte, D5
-17.437406,-66.154562, Av. Petrolera #9804, Lacma, D5
-17.433385,-66.155103, Calle Libertad #9805, Jaihuayco, D5
-17.420108,-66.178939, Calle Villarroel #9806, Alalay Norte, D5
-17.414619,-66.184348, Calle Antezana #9807, Lacma, D5
-17.431648,-66.165417, Calle Ballivián #9808, Jaihuayco, D5
-17.419271,-66.162237, Av. Petrolera #9809, Alalay Norte, D5
-17.424336,-66.164080, Calle Libertad #9810, Lacma, D5
-17.439710,-66.156104, Calle Villarroel #9811, Jaihuayco, D5
-17.413218,-66.167564, Calle Antezana #9812, Alalay Norte, D5
-17.426371,-66.175212, Calle Ballivián #9813, Lacma, D5
-17.417255,-66.183165, Av. Petrolera #9814, Jaihuayco, D5
-17.429702,-66.170934, Calle Libertad #9815, Alalay Norte, D5
-17.417040,-66.168784, Calle Villarroel #9816, Lacma, D5
-17.439277,-66.148711, Calle Antezana #9817, Jaihuayco, D5
-17.429240,-66.159063, Calle Ballivián #9818, Alalay Norte, D5
-17.420146,-66.178360, Av. Petrolera #9819, Lacma, D5
-17.415722,-66.179542, Calle Libertad #9820, Jaihuayco, D5
-17.413788,-66.184703, Calle Villarroel #9821, Alalay Norte, D5
-17.414432,-66.169390, Calle Antezana #9822, Lacma, D5
-17.434268,-66.168170, Calle Ballivián #9823, Jaihuayco, D5
-17.412799,-66.184716, Av. Petrolera #9824, Alalay Norte, D5
-17.408339,-66.191496, Calle Libertad #9825, Lacma, D5
-17.438747,-66.156348, Calle Villarroel #9826, Jaihuayco, D5
-17.419592,-66.161196, Calle Antezana #9827, Alalay Norte, D5
-17.421902,-66.173733, Calle Ballivián #9828, Lacma, D5
-17.421331,-66.166257, Av. Petrolera #9829, Jaihuayco, D5
-17.415421,-66.175660, Calle Libertad #9830, Alalay Norte, D5
-17.423391,-66.174583, Calle Villarroel #9831, Lacma, D5
-17.421187,-66.159805, Calle Antezana #9832, Jaihuayco, D5
-17.419705,-66.168078, Calle Ballivián #9833, Alalay Norte, D5
-17.412407,-66.181195, Av. Petrolera #9834, Lacma, D5
-17.436942,-66.154468, Calle Libertad #9835, Jaihuayco, D5
-17.419630,-66.177176, Calle Villarroel #9836, Alalay Norte, D5
-17.410736,-66.168887, Calle Antezana #9837, Lacma, D5
-17.414548,-66.185482, Calle Ballivián #9838, Jaihuayco, D5
-17.415301,-66.180526, Av. Petrolera #9839, Alalay Norte, D5
-17.422953,-66.170593, Calle Libertad #9840, Lacma, D5
-17.432475,-66.153301, Calle Villarroel #9841, Jaihuayco, D5
-17.410268,-66.169230, Calle Antezana #9842, Alalay Norte, D5
-17.407467,-66.190518, Calle Ballivián #9843, Lacma, D5
-17.416783,-66.159169, Av. Petrolera #9844, Jaihuayco, D5
-17.414067,-66.179821, Calle Libertad #9845, Alalay Norte, D5
-17.427321,-66.160409, Calle Villarroel #9846, Lacma, D5
-17.416989,-66.177822, Calle Antezana #9847, Jaihuayco, D5
-17.431413,-66.158074, Calle Ballivián #9848, Alalay Norte, D5
-17.434731,-66.152167, Av. Petrolera #9849, Lacma, D5
-17.419092,-66.162617, Calle Libertad #9850, Jaihuayco, D5
-17.417748,-66.159263, Calle Villarroel #9851, Alalay Norte, D5
-17.423388,-66.155644, Calle Antezana #9852, Lacma, D5
-17.426921,-66.157703, Calle Ballivián #9853, Jaihuayco, D5
-17.433164,-66.168786, Av. Petrolera #9854, Alalay Norte, D5
-17.424698,-66.165788, Calle Libertad #9855, Lacma, D5
-17.434421,-66.152328, Calle Villarroel #9856, Jaihuayco, D5
-17.432046,-66.165007, Calle Antezana #9857, Alalay Norte, D5
-17.424829,-66.166457, Calle Ballivián #9858, Lacma, D5
-17.437758,-66.159955, Av. Petrolera #9859, Jaihuayco, D5
-17.413667,-66.165552, Calle Libertad #9860, Alalay Norte, D5
-17.412823,-66.172998, Calle Villarroel #9861, Lacma, D5
-17.412789,-66.172705, Calle Antezana #9862, Jaihuayco, D5
-17.420225,-66.177464, Calle Ballivián #9863, Alalay Norte, D5
-17.420369,-66.177391, Av. Petrolera #9864, Lacma, D5
-17.418862,-66.158594, Calle Libertad #9865, Jaihuayco, D5
-17.427955,-66.159561, Calle Villarroel #9866, Alalay Norte, D5
-17.435589,-66.159265, Calle Antezana #9867, Lacma, D5
-17.435135,-66.157660, Calle Ballivián #9868, Jaihuayco, D5
-17.436528,-66.167201, Av. Petrolera #9869, Alalay Norte, D5
-17.426818,-66.154976, Calle Libertad #9870, Lacma, D5
-17.424155,-66.157749, Calle Villarroel #9871, Jaihuayco, D5
-17.410059,-66.168633, Calle Antezana #9872, Alalay Norte, D5
-17.438883,-66.161151, Calle Ballivián #9873, Lacma, D5
-17.419056,-66.161751, Av. Petrolera #9874, Jaihuayco, D5
-17.416972,-66.157821, Calle Libertad #9875, Alalay Norte, D5
-17.424858,-66.177831, Calle Villarroel #9876, Lacma, D5
-17.422673,-66.169519, Calle Antezana #9877, Jaihuayco, D5
-17.426568,-66.180475, Calle Ballivián #9878, Alalay Norte, D5
-17.438600,-66.151148, Av. Petrolera #9879, Lacma, D5
-17.409386,-66.186620, Calle Libertad #9880, Jaihuayco, D5
-17.440971,-66.149839, Calle Villarroel #9881, Alalay Norte, D5
-17.413591,-66.159127, Calle Antezana #9882, Lacma, D5
-17.423205,-66.155173, Calle Ballivián #9883, Jaihuayco, D5
-17.409178,-66.170785, Av. Petrolera #9884, Alalay Norte, D5
-17.429246,-66.165408, Calle Libertad #9885, Lacma, D5
-17.414539,-66.158462, Calle Villarroel #9886, Jaihuayco, D5
