-17.394985,-66.159656, Calle 14 de Septiembre #100, Sudeste, D10
-17.409403,-66.163525, Calle Avaroa #4758, Noroeste, D10
-17.403210,-66.165917, Calle Galindo #4759, Sudeste, D10
-17.404536,-66.158252, Calle 14 de Septiembre #4760, Noreste, D10
-17.381238,-66.157080, Calle Altamirano #4761, Noroeste, D10
-17.405890,-66.168421, Calle Gualberto Villarroel #4762, Sudeste, D10
-17.392236,-66.160593, Calle Avaroa #4763, Noreste, D10
-17.410651,-66.158766, Calle Galindo #4764, Noroeste, D10
-17.386730,-66.151884, Calle 14 de Septiembre #4765, Sudeste, D10
-17.397128,-66.159522, Calle Altamirano #4766, Noreste, D10
-17.388983,-66.152090, Calle Gualberto Villarroel #4767, Noroeste, D10
-17.407749,-66.162916, Calle Avaroa #4768, Sudeste, D10
-17.386646,-66.154266, Calle Galindo #4769, Noreste, D10
-17.392198,-66.160263, Calle 14 de Septiembre #4770, Noroeste, D10
-17.405246,-66.157550, Calle Altamirano #4771, Sudeste, D10
-17.393642,-66.156115, Calle Gualberto Villarroel #4772, Noreste, D10
-17.386562,-66.152737, Calle Avaroa #4773, Noroeste, D10
-17.406811,-66.156809, Calle Galindo #4774, Sudeste, D10
-17.389151,-66.158185, Calle 14 de Septiembre #4775, Noreste, D10
-17.411287,-66.156614, Calle Altamirano #4776, Noroeste, D10
-17.392012,-66.156561, Calle Gualberto Villarroel #4777, Sudeste, D10
-17.399502,-66.152937, Calle Avaroa #4778, Noreste, D10
-17.387832,-66.157274, Calle Galindo #4779, Noroeste, D10
-17.402384,-66.156678, Calle 14 de Septiembre #4780, Sudeste, D10
-17.385077,-66.159818, Calle Altamirano #4781, Noreste, D10
-17.409812,-66.164301, Calle Gualberto Villarroel #4782, Noroeste, D10
-17.382466,-66.159917, Calle Avaroa #4783, Sudeste, D10
-17.388929,-66.157764, Calle Galindo #4784, Noreste, D10
-17.393192,-66.164193, Calle 14 de Septiembre #4785, Noroeste, D10
-17.390916,-66.161465, Calle Altamirano #4786, Sudeste, D10
-17.397714,-66.166076, Calle Gualberto Villarroel #4787, Noreste, D10
-17.391393,-66.153853, Calle Avaroa #4788, Noroeste, D10
-17.390687,-66.160527, Calle Galindo #4789, Sudeste, D10
-17.381869,-66.155094, Calle 14 de Septiembre #4790, Noreste, D10
-17.383029,-66.157981, Calle Altamirano #4791, Noroeste, D10
-17.404495,-66.169010, Calle Gualberto Villarroel #4792, Sudeste, D10
-17.400052,-66.152396, Calle Avaroa #4793, Noreste, D10
-17.403847,-66.161197, Calle Galindo #4794, Noroeste, D10
-17.381940,-66.157574, Calle 14 de Septiembre #4795, Sudeste, D10
-17.380601,-66.152450, Calle Altamirano #4796, Noreste, D10
-17.384869,-66.158533, Calle Gualberto Villarroel #4797, Noroeste, D10
-17.403251,-66.167821, Calle Avaroa #4798, Sudeste, D10
-17.410915,-66.157439, Calle Galindo #4799, Noreste, D10
-17.401502,-66.167354, Calle 14 de Septiembre #4800, Noroeste, D10
-17.391252,-66.159199, Calle Altamirano #4801, Sudeste, D10
-17.385133,-66.153158, Calle Gualberto Villarroel #4802, Noreste, D10
-17.391194,-66.153143, Calle Avaroa #4803, Noroeste, D10
-17.400374,-66.163333, Calle Galindo #4804, Sudeste, D10
-17.402119,-66.157179, Calle 14 de Septiembre #4805, Noreste, D10
-17.382774,-66.157482, Calle Altamirano #4806, Noroeste, D10
-17.391735,-66.162358, Calle Gualberto Villarroel #4807, Sudeste, D10
-17.397143,-66.166754, Calle Avaroa #4808, Noreste, D10
-17.394490,-66.153507, Calle Galindo #4809, Noroeste, D10
-17.403745,-66.158149, Calle 14 de Septiembre #4810, Sudeste, D10
-17.383294,-66.155760, Calle Altamirano #4811, Noreste, D10
-17.395598,-66.161872, Calle Gualberto Villarroel #4812, Noroeste, D10
-17.398529,-66.154090, Calle Avaroa #4813, Sudeste, D10
-17.398687,-66.161466, Calle Galindo #4814, Noreste, D10
-17.383323,-66.152736, Calle 14 de Septiembre #4815, Noroeste, D10
-17.396041,-66.155623, Calle Altamirano #4816, Sudeste, D10
-17.388921,-66.151737, Calle Gualberto Villarroel #4817, Noreste, D10
-17.395762,-66.163872, Calle Avaroa #4818, Noroeste, D10
-17.388185,-66.155429, Calle Galindo #4819, Sudeste, D10
-17.405059,-66.165688, Calle 14 de Septiembre #4820, Noreste, D10
-17.403880,-66.164459, Calle Altamirano #4821, Noroeste, D10
-17.390657,-66.151036, Calle Gualberto Villarroel #4822, Sudeste, D10
-17.401919,-66.158881, Calle Avaroa #4823, Noreste, D10
-17.382039,-66.155834, Calle Galindo #4824, Noroeste, D10
-17.401260,-66.159684, Calle 14 de Septiembre #4825, Sudeste, D10
-17.403701,-66.166380, Calle Altamirano #4826, Noreste, D10
-17.408657,-66.164876, Calle Gualberto Villarroel #4827, Noroeste, D10
-17.388591,-66.155969, Calle Avaroa #4828, Sudeste, D10
-17.396233,-66.151785, Calle Galindo #4829, Noreste, D10
-17.398016,-66.157965, Calle 14 de Septiembre #4830, Noroeste, D10
-17.382761,-66.153822, Calle Altamirano #4831, Sudeste, D10
-17.382760,-66.156959, Calle Gualberto Villarroel #4832, Noreste, D10
-17.397577,-66.163012, Calle Avaroa #4833, Noroeste, D10
-17.407091,-66.157921, Calle Galindo #4834, Sudeste, D10
-17.390657,-66.154244, Calle 14 de Septiembre #4835, Noreste, D10
-17.388247,-66.157744, Calle Altamirano #4836, Noroeste, D10
-17.407927,-66.160512, Calle Gualberto Villarroel #4837, Sudeste, D10
-17.393558,-66.162986, Calle Avaroa #4838, Noreste, D10
-17.409771,-66.161885, Calle Galindo #4839, Noroeste, D10
-17.408962,-66.160324, Calle 14 de Septiembre #4840, Sudeste, D10
-17.386797,-66.152707, Calle Altamirano #4841, Noreste, D10
-17.407193,-66.155256, Calle Gualberto Villarroel #4842, Noroeste, D10
-17.391192,-66.160138, Calle Avaroa #4843, Sudeste, D10
-17.382943,-66.154979, Calle Galindo #4844, Noreste, D10
-17.403644,-66.163523, Calle 14 de Septiembre #4845, Noroeste, D10
-17.387105,-66.160199, Calle Altamirano #4846, Sudeste, D10
-17.411246,-66.157387, Calle Gualberto Villarroel #4847, Noreste, D10
-17.393214,-66.155938, Calle Avaroa #4848, Noroeste, D10
-17.399229,-66.159307, Calle Galindo #4849, Sudeste, D10
-17.410188,-66.158567, Calle 14 de Septiembre #4850, Noreste, D10
-17.405705,-66.161526, Calle Altamirano #4851, Noroeste, D10
-17.403895,-66.155550, Calle Gualberto Villarroel #4852, Sudeste, D10
-17.409327,-66.163611, Calle Avaroa #4853, Noreste, D10
-17.384308,-66.161258, Calle Galindo #4854, Noroeste, D10
-17.403022,-66.164466, Calle 14 de Septiembre #4855, Sudeste, D10
-17.388181,-66.160318, Calle Altamirano #4856, Noreste, D10
-17.393797,-66.164568, Calle Gualberto Villarroel #4857, Noroeste, D10
-17.409417,-66.154663, Calle Avaroa #4858, Sudeste, D10
-17.405678,-66.162304, Calle Galindo #4859, Noreste, D10
-17.390265,-66.163319, Calle 14 de Septiembre #4860, Noroeste, D10
-17.406530,-66.160375, Calle Altamirano #4861, Sudeste, D10
-17.404383,-66.159053, Calle Gualberto Villarroel #4862, Noreste, D10
-17.401029,-66.153197, Calle Avaroa #4863, Noroeste, D10
-17.391593,-66.152889, Calle Galindo #4864, Sudeste, D10
-17.408341,-66.162860, Calle 14 de Septiembre #4865, Noreste, D10
-17.408335,-66.165834, Calle Altamirano #4866, Noroeste, D10
-17.389184,-66.153419, Calle Gualberto Villarroel #4867, Sudeste, D10
-17.390043,-66.155036, Calle Avaroa #4868, Noreste, D10
-17.389691,-66.155754, Calle Galindo #4869, Noroeste, D10
-17.407113,-66.158445, Calle 14 de Septiembre #4870, Sudeste, D10
-17.399439,-66.163574, Calle Altamirano #4871, Noreste, D10
-17.402076,-66.153023, Calle Gualberto Villarroel #4872, Noroeste, D10
-17.410698,-66.160509, Calle Avaroa #4873, Sudeste, D10
-17.388982,-66.158608, Calle Galindo #4874, Noreste, D10
-17.397486,-66.159272, Calle 14 de Septiembre #4875, Noroeste, D10
-17.387840,-66.162416, Calle Altamirano #4876, Sudeste, D10
-17.394986,-66.162587, Calle Gualberto Villarroel #4877, Noreste, D10
-17.400535,-66.160534, Calle Avaroa #4878, Noroeste, D10
-17.401167,-66.167155, Calle Galindo #4879, Sudeste, D10
-17.404469,-66.167031, Calle 14 de Septiembre #4880, Noreste, D10
-17.399980,-66.162001, Calle Altamirano #4881, Noroeste, D10
-17.393627,-66.158546, Calle Gualberto Villarroel #4882, Sudeste, D10
-17.384108,-66.160818, Calle Avaroa #4883, Noreste, D10
-17.387334,-66.153013, Calle Galindo #4884, Noroeste, D10
-17.401879,-66.167337, Calle 14 de Septiembre #4885, Sudeste, D10
-17.382582,-66.158190, Calle Altamirano #4886, Noreste, D10
-17.386840,-66.151837, Calle Gualberto Villarroel #4887, Noroeste, D10
-17.396818,-66.154371, Calle Avaroa #4888, Sudeste, D10
-17.407344,-66.162240, Calle Galindo #4889, Noreste, D10
-17.395070,-66.149286, Calle 14 de Septiembre #4890, Noroeste, D10
-17.393714,-66.151451, Calle Altamirano #4891, Sudeste, D10
-17.399713,-66.152147, Calle Gualberto Villarroel #4892, Noreste, D10
-17.393743,-66.165133, Calle Avaroa #4893, Noroeste, D10
-17.399208,-66.162356, Calle Galindo #4894, Sudeste, D10
-17.407887,-66.163139, Calle 14 de Septiembre #4895, Noreste, D10
-17.392872,-66.153822, Calle Altamirano #4896, Noroeste, D10
-17.393975,-66.156691, Calle Gualberto Villarroel #4897, Sudeste, D10
-17.385740,-66.159266, Calle Avaroa #4898, Noreste, D10
-17.391365,-66.158768, Calle Galindo #4899, Noroeste, D10
-17.408500,-66.167521, Calle 14 de Septiembre #4900, Sudeste, D10
-17.392108,-66.156466, Calle Altamirano #4901, Noreste, D10
-17.396096,-66.155982, Calle Gualberto Villarroel #4902, Noroeste, D10
-17.388488,-66.157470, Calle Avaroa #4903, Sudeste, D10
-17.398278,-66.157466, Calle Galindo #4904, Noreste, D10
-17.406089,-66.159738, Calle 14 de Septiembre #4905, Noroeste, D10
-17.386734,-66.159829, Calle Altamirano #4906, Sudeste, D10
-17.395249,-66.158494, Calle Gualberto Villarroel #4907, Noreste, D10
-17.394058,-66.152729, Calle Avaroa #4908, Noroeste, D10
-17.396184,-66.158130, Calle Galindo #4909, Sudeste, D10
-17.385541,-66.154622, Calle 14 de Septiembre #4910, Noreste, D10
-17.404893,-66.162303, Calle Altamirano #4911, Noroeste, D10
-17.406344,-66.157677, Calle Gualberto Villarroel #4912, Sudeste, D10
-17.405713,-66.163825, Calle Avaroa #4913, Noreste, D10
-17.402577,-66.155910, Calle Galindo #4914, Noroeste, D10
-17.397534,-66.160022, Calle 14 de Septiembre #4915, Sudeste, D10
-17.394504,-66.151511, Calle Altamirano #4916, Noreste, D10
-17.390231,-66.154569, Calle Gualberto Villarroel #4917, Noroeste, D10
-17.402387,-66.158166, Calle Avaroa #4918, Sudeste, D10
-17.395093,-66.154165, Calle Galindo #4919, Noreste, D10
-17.408065,-66.157764, Calle 14 de Septiembre #4920, Noroeste, D10
-17.392625,-66.158301, Calle Altamirano #4921, Sudeste, D10
-17.405468,-66.164151, Calle Gualberto Villarroel #4922, Noreste, D10
-17.382947,-66.157308, Calle Avaroa #4923, Noroeste, D10
-17.409031,-66.159828, Calle Galindo #4924, Sudeste, D10
-17.411307,-66.155324, Calle 14 de Septiembre #4925, Noreste, D10
-17.390469,-66.159343, Calle Altamirano #4926, Noroeste, D10
-17.402339,-66.160682, Calle Gualberto Villarroel #4927, Sudeste, D10
-17.399417,-66.165898, Calle Avaroa #4928, Noreste, D10
-17.406382,-66.162452, Calle Galindo #4929, Noroeste, D10
-17.410969,-66.159244, Calle 14 de Septiembre #4930, Sudeste, D10
-17.385800,-66.159165, Calle Altamirano #4931, Noreste, D10
-17.388944,-66.151586, Calle Gualberto Villarroel #4932, Noroeste, D10
-17.387327,-66.159744, Calle Avaroa #4933, Sudeste, D10
-17.389146,-66.158577, Calle Galindo #4934, Noreste, D10
-17.384458,-66.157809, Calle 14 de Septiembre #4935, Noroeste, D10
-17.403727,-66.167452, Calle Altamirano #4936, Sudeste, D10
-17.392096,-66.158886, Calle Gualberto Villarroel #4937, Noreste, D10
-17.405019,-66.165407, Calle Avaroa #4938, Noroeste, D10
-17.380986,-66.154270, Calle Galindo #4939, Sudeste, D10
-17.385122,-66.157130, Calle 14 de Septiembre #4940, Noreste, D10
-17.389863,-66.151235, Calle Altamirano #4941, Noroeste, D10
-17.397610,-66.157176, Calle Gualberto Villarroel #4942, Sudeste, D10
-17.397311,-66.163461, Calle Avaroa #4943, Noreste, D10
-17.401479,-66.165903, Calle Galindo #4944, Noroeste, D10
-17.397446,-66.155505, Calle 14 de Septiembre #4945, Sudeste, D10
-17.386687,-66.155819, Calle Altamirano #4946, Noreste, D10
-17.402556,-66.153656, Calle Gualberto Villarroel #4947, Noroeste, D10
-17.409224,-66.163175, Calle Avaroa #4948, Sudeste, D10
-17.398034,-66.154887, Calle Galindo #4949, Noreste, D10
-17.383611,-66.155592, Calle 14 de Septiembre #4950, Noroeste, D10
-17.395588,-66.158446, Calle Altamirano #4951, Sudeste, D10
-17.396974,-66.162883, Calle Gualberto Villarroel #4952, Noreste, D10
-17.404576,-66.161270, Calle Avaroa #4953, Noroeste, D10
-17.400995,-66.158854, Calle Galindo #4954, Sudeste, D10
-17.405360,-66.159937, Calle 14 de Septiembre #4955, Noreste, D10
-17.406796,-66.166132, Calle Altamirano #4956, Noroeste, D10
-17.391889,-66.156934, Calle Gualberto Villarroel #4957, Sudeste, D10
-17.408112,-66.155244, Calle Avaroa #4958, Noreste, D10
-17.407897,-66.162766, Calle Galindo #4959, Noroeste, D10
-17.400339,-66.165853, Calle 14 de Septiembre #4960, Sudeste, D10
-17.397741,-66.164593, Calle Altamirano #4961, Noreste, D10
-17.383465,-66.152955, Calle Gualberto Villarroel #4962, Noroeste, D10
-17.386687,-66.160630, Calle Avaroa #4963, Sudeste, D10
-17.384059,-66.155362, Calle Galindo #4964, Noreste, D10
-17.403112,-66.153264, Calle 14 de Septiembre #4965, Noroeste, D10
-17.406855,-66.161046, Calle Altamirano #4966, Sudeste, D10
-17.390377,-66.158648, Calle Gualberto Villarroel #4967, Noreste, D10
-17.407184,-66.156254, Calle Avaroa #4968, Noroeste, D10
-17.406267,-66.164021, Calle Galindo #4969, Sudeste, D10
-17.399233,-66.166013, Calle 14 de Septiembre #4970, Noreste, D10
-17.403392,-66.153031, Calle Altamirano #4971, Noroeste, D10
-17.401726,-66.166020, Calle Gualberto Villarroel #4972, Sudeste, D10
-17.406243,-66.162247, Calle Avaroa #4973, Noreste, D10
-17.387073,-66.155700, Calle Galindo #4974, Noroeste, D10
-17.404108,-66.163315, Calle 14 de Septiembre #4975, Sudeste, D10
-17.395001,-66.163698, Calle Altamirano #4976, Noreste, D10
-17.385631,-66.157571, Calle Gualberto Villarroel #4977, Noroeste, D10
-17.391703,-66.153168, Calle Avaroa #4978, Sudeste, D10
-17.386476,-66.158625, Calle Galindo #4979, Noreste, D10
-17.406160,-66.155851, Calle 14 de Septiembre #4980, Noroeste, D10
-17.403478,-66.162482, Calle Altamirano #4981, Sudeste, D10
-17.389964,-66.158577, Calle Gualberto Villarroel #4982, Noreste, D10
-17.383938,-66.157168, Calle Avaroa #4983, Noroeste, D10
-17.402171,-66.158686, Calle Galindo #4984, Sudeste, D10
-17.390555,-66.160705, Calle 14 de Septiembre #4985, Noreste, D10
-17.395469,-66.159480, Calle Altamirano #4986, Noroeste, D10
-17.391905,-66.162032, Calle Gualberto Villarroel #4987, Sudeste, D10
-17.388229,-66.152266, Calle Avaroa #4988, Noreste, D10
-17.395940,-66.166101, Calle Galindo #4989, Noroeste, D10
-17.400157,-66.161106, Calle 14 de Septiembre #4990, Sudeste, D10
-17.387751,-66.155703, Calle Altamirano #4991, Noreste, D10
-17.397658,-66.160134, Calle Gualberto Villarroel #4992, Noroeste, D10
-17.408875,-66.157602, Calle Avaroa #4993, Sudeste, D10
-17.404391,-66.157278, Calle Galindo #4994, Noreste, D10
-17.409243,-66.163242, Calle 14 de Septiembre #4995, Noroeste, D10
-17.404895,-66.164980, Calle Altamirano #4996, Sudeste, D10
-17.399360,-66.151676, Calle Gualberto Villarroel #4997, Noreste, D10
-17.408093,-66.169038, Calle Avaroa #4998, Noroeste, D10
-17.395330,-66.161959, Calle Galindo #4999, Sudeste, D10
-17.398208,-66.164489, Calle 14 de Septiembre #5000, Noreste, D10
-17.389115,-66.153647, Calle Altamirano #5001, Noroeste, D10
-17.393666,-66.150091, Calle Gualberto Villarroel #5002, Sudeste, D10
-17.407581,-66.162274, Calle Avaroa #5003, Noreste, D10
-17.400439,-66.156774, Calle Galindo #5004, Noroeste, D10
-17.398729,-66.151854, Calle 14 de Septiembre #5005, Sudeste, D10
-17.402835,-66.158899, Calle Altamirano #5006, Noreste, D10
-17.404701,-66.168230, Calle Gualberto Villarroel #5007, Noroeste, D10
-17.381543,-66.155476, Calle Avaroa #5008, Sudeste, D10
-17.392926,-66.161422, Calle Galindo #5009, Noreste, D10
-17.383556,-66.155551, Calle 14 de Septiembre #5010, Noroeste, D10
-17.387112,-66.158193, Calle Altamirano #5011, Sudeste, D10
-17.388944,-66.161950, Calle Gualberto Villarroel #5012, Noreste, D10
-17.396162,-66.153255, Calle Avaroa #5013, Noroeste, D10
-17.407107,-66.166274, Calle Galindo #5014, Sudeste, D10
-17.405859,-66.156985, Calle 14 de Septiembre #5015, Noreste, D10
-17.401414,-66.157309, Calle Altamirano #5016, Noroeste, D10
-17.381925,-66.152621, Calle Gualberto Villarroel #5017, Sudeste, D10
-17.398481,-66.160033, Calle Avaroa #5018, Noreste, D10
-17.407824,-66.160061, Calle Galindo #5019, Noroeste, D10
-17.384600,-66.157473, Calle 14 de Septiembre #5020, Sudeste, D10
-17.396477,-66.166350, Calle Altamirano #5021, Noreste, D10
-17.386093,-66.159160, Calle Gualberto Villarroel #5022, Noroeste, D10
-17.401453,-66.158938, Calle Avaroa #5023, Sudeste, D10
-17.395830,-66.155833, Calle Galindo #5024, Noreste, D10
-17.407698,-66.162448, Calle 14 de Septiembre #5025, Noroeste, D10
-17.403088,-66.160831, Calle Altamirano #5026, Sudeste, D10
-17.401182,-66.163439, Calle Gualberto Villarroel #5027, Noreste, D10
-17.409491,-66.154873, Calle Avaroa #5028, Noroeste, D10
-17.381631,-66.155003, Calle Galindo #5029, Sudeste, D10
-17.391193,-66.158153, Calle 14 de Septiembre #5030, Noreste, D10
-17.390508,-66.151454, Calle Altamirano #5031, Noroeste, D10
-17.382854,-66.158357, Calle Gualberto Villarroel #5032, Sudeste, D10
-17.394149,-66.155218, Calle Avaroa #5033, Noreste, D10
-17.398341,-66.157462, Calle Galindo #5034, Noroeste, D10
-17.394116,-66.162386, Calle 14 de Septiembre #5035, Sudeste, D10
-17.397707,-66.165557, Calle Altamirano #5036, Noreste, D10
-17.402960,-66.164531, Calle Gualberto Villarroel #5037, Noroeste, D10
-17.398231,-66.149912, Calle Avaroa #5038, Sudeste, D10
-17.385974,-66.156017, Calle Galindo #5039, Noreste, D10
-17.403514,-66.165956, Calle 14 de Septiembre #5040, Noroeste, D10
-17.399316,-66.149475, Calle Altamirano #5041, Sudeste, D10
-17.387405,-66.154629, Calle Gualberto Villarroel #5042, Noreste, D10
-17.386993,-66.162349, Calle Avaroa #5043, Noroeste, D10
-17.389410,-66.162057, Calle Galindo #5044, Sudeste, D10
-17.408423,-66.165947, Calle 14 de Septiembre #5045, Noreste, D10
-17.407998,-66.168689, Calle Altamirano #5046, Noroeste, D10
-17.398687,-66.162590, Calle Gualberto Villarroel #5047, Sudeste, D10
-17.397329,-66.152970, Calle Avaroa #5048, Noreste, D10
-17.395985,-66.160576, Calle Galindo #5049, Noroeste, D10
-17.396908,-66.157252, Calle 14 de Septiembre #5050, Sudeste, D10
-17.392551,-66.156973, Calle Altamirano #5051, Noreste, D10
-17.396883,-66.162978, Calle Gualberto Villarroel #5052, Noroeste, D10
-17.387375,-66.155070, Calle Avaroa #5053, Sudeste, D10
-17.404832,-66.159569, Calle Galindo #5054, Noreste, D10
-17.403167,-66.166182, Calle 14 de Septiembre #5055, Noroeste, D10
-17.402105,-66.154835, Calle Altamirano #5056, Sudeste, D10
-17.391339,-66.161183, Calle Gualberto Villarroel #5057, Noreste, D10
-17.397633,-66.164017, Calle Avaroa #5058, Noroeste, D10
-17.386315,-66.157684, Calle Galindo #5059, Sudeste, D10
-17.405128,-66.165696, Calle 14 de Septiembre #5060, Noreste, D10
-17.384378,-66.154931, Calle Altamirano #5061, Noroeste, D10
-17.399230,-66.166136, Calle Gualberto Villarroel #5062, Sudeste, D10
-17.402320,-66.156494, Calle Avaroa #5063, Noreste, D10
-17.393869,-66.155211, Calle Galindo #5064, Noroeste, D10
-17.395098,-66.152330, Calle 14 de Septiembre #5065, Sudeste, D10
-17.409116,-66.159010, Calle Altamirano #5066, Noreste, D10
-17.400416,-66.166797, Calle Gualberto Villarroel #5067, Noroeste, D10
-17.384433,-66.159451, Calle Avaroa #5068, Sudeste, D10
-17.398903,-66.166323, Calle Galindo #5069, Noreste, D10
-17.394500,-66.159160, Calle 14 de Septiembre #5070, Noroeste, D10
-17.406659,-66.164898, Calle Altamirano #5071, Sudeste, D10
-17.396747,-66.156359, Calle Gualberto Villarroel #5072, Noreste, D10
-17.403347,-66.160034, Calle Avaroa #5073, Noroeste, D10
-17.399858,-66.160058, Calle Galindo #5074, Sudeste, D10
-17.392074,-66.152248, Calle 14 de Septiembre #5075, Noreste, D10
