-17.378292,-66.142300, Calle Saturnino #100, Muyurina, D11
-17.393539,-66.130305, Calle Roma #3237, Alalay, D11
-17.391200,-66.135779, Calle Ork’o #3238, Muyurina, D11
-17.378361,-66.143230, Calle Cochabamba #3239, Las Cuadras, D11
-17.390302,-66.141430, Calle Saturnino #3240, Alalay, D11
-17.388042,-66.146298, Calle Arce #3241, Muyurina, D11
-17.381818,-66.134754, Calle Roma #3242, Las Cuadras, D11
-17.390058,-66.142712, Calle Ork’o #3243, Alalay, D11
-17.385769,-66.149645, Calle Cochabamba #3244, Muyurina, D11
-17.378944,-66.133952, Calle Saturnino #3245, Las Cuadras, D11
-17.381019,-66.138144, Calle Arce #3246, Alalay, D11
-17.398010,-66.146066, Calle Roma #3247, Muyurina, D11
-17.382212,-66.146352, Calle Ork’o #3248, Las Cuadras, D11
-17.391504,-66.137949, Calle Cochabamba #3249, Alalay, D11
-17.382386,-66.147406, Calle Saturnino #3250, Muyurina, D11
-17.396400,-66.138208, Calle Arce #3251, Las Cuadras, D11
-17.377703,-66.136921, Calle Roma #3252, Alalay, D11
-17.380201,-66.138017, Calle Ork’o #3253, Muyurina, D11
-17.380921,-66.135173, Calle Cochabamba #3254, Las Cuadras, D11
-17.392810,-66.132422, Calle Saturnino #3255, Alalay, D11
-17.379524,-66.139246, Calle Arce #3256, Muyurina, D11
-17.388080,-66.137098, Calle Roma #3257, Las Cuadras, D11
-17.378975,-66.145333, Calle Ork’o #3258, Alalay, D11
-17.394540,-66.147859, Calle Cochabamba #3259, Muyurina, D11
-17.397711,-66.145095, Calle Saturnino #3260, Las Cuadras, D11
-17.380042,-66.141606, Calle Arce #3261, Alalay, D11
-17.381878,-66.147649, Calle Roma #3262, Muyurina, D11
-17.397493,-66.147966, Calle Ork’o #3263, Las Cuadras, D11
-17.391279,-66.142179, Calle Cochabamba #3264, Alalay, D11
-17.378090,-66.133135, Calle Saturnino #3265, Muyurina, D11
-17.389682,-66.135960, Calle Arce #3266, Las Cuadras, D11
-17.395269,-66.132984, Calle Roma #3267, Alalay, D11
-17.383760,-66.148107, Calle Ork’o #3268, Muyurina, D11
-17.383636,-66.146177, Calle Cochabamba #3269, Las Cuadras, D11
-17.390926,-66.141338, Calle Saturnino #3270, Alalay, D11
-17.388383,-66.138327, Calle Arce #3271, Muyurina, D11
-17.392373,-66.141282, Calle Roma #3272, Las Cuadras, D11
-17.390963,-66.135456, Calle Ork’o #3273, Alalay, D11
-17.397303,-66.137734, Calle Cochabamba #3274, Muyurina, D11
-17.389389,-66.148808, Calle Saturnino #3275, Las Cuadras, D11
-17.376869,-66.137753, Calle Arce #3276, Alalay, D11
-17.391960,-66.145371, Calle Roma #3277, Muyurina, D11
-17.376989,-66.135300, Calle Ork’o #3278, Las Cuadras, D11
-17.379218,-66.144030, Calle Cochabamba #3279, Alalay, D11
-17.395513,-66.130851, Calle Saturnino #3280, Muyurina, D11
-17.379834,-66.133534, Calle Arce #3281, Las Cuadras, D11
-17.393833,-66.132448, Calle Roma #3282, Alalay, D11
-17.381622,-66.140592, Calle Ork’o #3283, Muyurina, D11
-17.394444,-66.141415, Calle Cochabamba #3284, Las Cuadras, D11
-17.386494,-66.145949, Calle Saturnino #3285, Alalay, D11
-17.385972,-66.150322, Calle Arce #3286, Muyurina, D11
-17.395983,-66.128977, Calle Roma #3287, Las Cuadras, D11
-17.380239,-66.140526, Calle Ork’o #3288, Alalay, D11
-17.379673,-66.134762, Calle Cochabamba #3289, Muyurina, D11
-17.377338,-66.139558, Calle Saturnino #3290, Las Cuadras, D11
-17.375763,-66.134419, Calle Arce #3291, Alalay, D11
-17.387620,-66.139749, Calle Roma #3292, Muyurina, D11
-17.391784,-66.134475, Calle Ork’o #3293, Las Cuadras, D11
-17.397385,-66.142869, Calle Cochabamba #3294, Alalay, D11
-17.385356,-66.145089, Calle Saturnino #3295, Muyurina, D11
-17.394870,-66.133639, Calle Arce #3296, Las Cuadras, D11
-17.379921,-66.137872, Calle Roma #3297, Alalay, D11
-17.391684,-66.133258, Calle Ork’o #3298, Muyurina, D11
-17.381453,-66.144281, Calle Cochabamba #3299, Las Cuadras, D11
-17.383259,-66.150472, Calle Saturnino #3300, Alalay, D11
-17.394617,-66.138814, Calle Arce #3301, Muyurina, D11
-17.382496,-66.147357, Calle Roma #3302, Las Cuadras, D11
-17.376604,-66.134695, Calle Ork’o #3303, Alalay, D11
-17.387148,-66.141400, Calle Cochabamba #3304, Muyurina, D11
-17.393588,-66.139143, Calle Saturnino #3305, Las Cuadras, D11
-17.391118,-66.138332, Calle Arce #3306, Alalay, D11
-17.387313,-66.148459, Calle Roma #3307, Muyurina, D11
-17.389827,-66.146922, Calle Ork’o #3308, Las Cuadras, D11
-17.385917,-66.144020, Calle Cochabamba #3309, Alalay, D11
-17.397104,-66.142802, Calle Saturnino #3310, Muyurina, D11
-17.379286,-66.133006, Calle Arce #3311, Las Cuadras, D11
-17.396907,-66.143959, Calle Roma #3312, Alalay, D11
-17.375267,-66.132862, Calle Ork’o #3313, Muyurina, D11
-17.391685,-66.141794, Calle Cochabamba #3314, Las Cuadras, D11
-17.377617,-66.135445, Calle Saturnino #3315, Alalay, D11
-17.393430,-66.141322, Calle Arce #3316, Muyurina, D11
-17.389916,-66.144750, Calle Roma #3317, Las Cuadras, D11
-17.391679,-66.146653, Calle Ork’o #3318, Alalay, D11
-17.383783,-66.145942, Calle Cochabamba #3319, Muyurina, D11
-17.376318,-66.133257, Calle Saturnino #3320, Las Cuadras, D11
-17.380624,-66.139195, Calle Arce #3321, Alalay, D11
-17.392787,-66.144664, Calle Roma #3322, Muyurina, D11
-17.380025,-66.138565, Calle Ork’o #3323, Las Cuadras, D11
-17.376952,-66.132673, Calle Cochabamba #3324, Alalay, D11
-17.383388,-66.149288, Calle Saturnino #3325, Muyurina, D11
-17.389762,-66.147789, Calle Arce #3326, Las Cuadras, D11
-17.381383,-66.141976, Calle Roma #3327, Alalay, D11
-17.385202,-66.141410, Calle Ork’o #3328, Muyurina, D11
-17.380841,-66.133613, Calle Cochabamba #3329, Las Cuadras, D11
-17.395886,-66.137584, Calle Saturnino #3330, Alalay, D11
-17.392154,-66.136031, Calle Arce #3331, Muyurina, D11
-17.386425,-66.143858, Calle Roma #3332, Las Cuadras, D11
-17.378203,-66.142216, Calle Ork’o #3333, Alalay, D11
-17.386117,-66.145342, Calle Cochabamba #3334, Muyurina, D11
-17.394259,-66.135601, Calle Saturnino #3335, Las Cuadras, D11
-17.382506,-66.150470, Calle Arce #3336, Alalay, D11
-17.391689,-66.145459, Calle Roma #3337, Muyurina, D11
-17.398078,-66.144380, Calle Ork’o #3338, Las Cuadras, D11
-17.385955,-66.143113, Calle Cochabamba #3339, Alalay, D11
-17.379250,-66.148972, Calle Saturnino #3340, Muyurina, D11
-17.397890,-66.140711, Calle Arce #3341, Las Cuadras, D11
-17.379841,-66.138166, Calle Roma #3342, Alalay, D11
-17.395769,-66.145346, Calle Ork’o #3343, Muyurina, D11
-17.396555,-66.146155, Calle Cochabamba #3344, Las Cuadras, D11
-17.396585,-66.139544, Calle Saturnino #3345, Alalay, D11
-17.391497,-66.140345, Calle Arce #3346, Muyurina, D11
-17.397341,-66.146713, Calle Roma #3347, Las Cuadras, D11
-17.376543,-66.134517, Calle Ork’o #3348, Alalay, D11
-17.381325,-66.145973, Calle Cochabamba #3349, Muyurina, D11
-17.386630,-66.143056, Calle Saturnino #3350, Las Cuadras, D11
-17.390823,-66.145860, Calle Arce #3351, Alalay, D11
-17.391596,-66.140182, Calle Roma #3352, Muyurina, D11
-17.379916,-66.146944, Calle Ork’o #3353, Las Cuadras, D11
-17.384435,-66.143563, Calle Cochabamba #3354, Alalay, D11
-17.395281,-66.141749, Calle Saturnino #3355, Muyurina, D11
-17.375125,-66.132605, Calle Arce #3356, Las Cuadras, D11
-17.397401,-66.140763, Calle Roma #3357, Alalay, D11
-17.386223,-66.147776, Calle Ork’o #3358, Muyurina, D11
-17.387210,-66.150088, Calle Cochabamba #3359, Las Cuadras, D11
-17.385492,-66.140823, Calle Saturnino #3360, Alalay, D11
-17.378369,-66.137110, Calle Arce #3361, Muyurina, D11
-17.379354,-66.139161, Calle Roma #3362, Las Cuadras, D11
-17.381928,-66.148674, Calle Ork’o #3363, Alalay, D11
-17.395532,-66.138906, Calle Cochabamba #3364, Muyurina, D11
-17.391472,-66.140530, Calle Saturnino #3365, Las Cuadras, D11
-17.390741,-66.143346, Calle Arce #3366, Alalay, D11
-17.388204,-66.145753, Calle Roma #3367, Muyurina, D11
-17.381912,-66.144038, Calle Ork’o #3368, Las Cuadras, D11
-17.386907,-66.139037, Calle Cochabamba #3369, Alalay, D11
-17.394920,-66.135296, Calle Saturnino #3370, Muyurina, D11
-17.391789,-66.137489, Calle Arce #3371, Las Cuadras, D11
-17.388076,-66.136600, Calle Roma #3372, Alalay, D11
-17.388485,-66.145206, Calle Ork’o #3373, Muyurina, D11
-17.395286,-66.145504, Calle Cochabamba #3374, Las Cuadras, D11
-17.392150,-66.144974, Calle Saturnino #3375, Alalay, D11
-17.378338,-66.142490, Calle Arce #3376, Muyurina, D11
-17.393515,-66.136125, Calle Roma #3377, Las Cuadras, D11
-17.397996,-66.145461, Calle Ork’o #3378, Alalay, D11
-17.394399,-66.139076, Calle Cochabamba #3379, Muyurina, D11
-17.388102,-66.147527, Calle Saturnino #3380, Las Cuadras, D11
-17.386913,-66.138825, Calle Arce #3381, Alalay, D11
-17.390724,-66.137369, Calle Roma #3382, Muyurina, D11
-17.378861,-66.139340, Calle Ork’o #3383, Las Cuadras, D11
-17.386422,-66.142281, Calle Cochabamba #3384, Alalay, D11
-17.385564,-66.142111, Calle Saturnino #3385, Muyurina, D11
-17.378307,-66.141875, Calle Arce #3386, Las Cuadras, D11
-17.392955,-66.145046, Calle Roma #3387, Alalay, D11
-17.386792,-66.139420, Calle Ork’o #3388, Muyurina, D11
-17.377679,-66.138187, Calle Cochabamba #3389, Las Cuadras, D11
-17.389793,-66.141829, Calle Saturnino #3390, Alalay, D11
-17.380551,-66.149738, Calle Arce #3391, Muyurina, D11
-17.383972,-66.143487, Calle Roma #3392, Las Cuadras, D11
-17.395990,-66.141346, Calle Ork’o #3393, Alalay, D11
-17.384261,-66.143858, Calle Cochabamba #3394, Muyurina, D11
-17.377118,-66.138908, Calle Saturnino #3395, Las Cuadras, D11
-17.390466,-66.146713, Calle Arce #3396, Alalay, D11
-17.388603,-66.137893, Calle Roma #3397, Muyurina, D11
-17.398341,-66.144195, Calle Ork’o #3398, Las Cuadras, D11
-17.395638,-66.142395, Calle Cochabamba #3399, Alalay, D11
-17.388338,-66.138114, Calle Saturnino #3400, Muyurina, D11
-17.378837,-66.139327, Calle Arce #3401, Las Cuadras, D11
-17.389841,-66.143641, Calle Roma #3402, Alalay, D11
-17.381572,-66.144325, Calle Ork’o #3403, Muyurina, D11
-17.376893,-66.132778, Calle Cochabamba #3404, Las Cuadras, D11
-17.390459,-66.142839, Calle Saturnino #3405, Alalay, D11
-17.382273,-66.136652, Calle Arce #3406, Muyurina, D11
-17.393204,-66.131122, Calle Roma #3407, Las Cuadras, D11
-17.381702,-66.135683, Calle Ork’o #3408, Alalay, D11
-17.378566,-66.144802, Calle Cochabamba #3409, Muyurina, D11
-17.378376,-66.142304, Calle Saturnino #3410, Las Cuadras, D11
-17.390938,-66.137067, Calle Arce #3411, Alalay, D11
-17.386327,-66.141237, Calle Roma #3412, Muyurina, D11
-17.380991,-66.135895, Calle Ork’o #3413, Las Cuadras, D11
-17.380777,-66.150249, Calle Cochabamba #3414, Alalay, D11
-17.385192,-66.149524, Calle Saturnino #3415, Muyurina, D11
-17.378264,-66.139016, Calle Arce #3416, Las Cuadras, D11
-17.391537,-66.147956, Calle Roma #3417, Alalay, D11
-17.385378,-66.144557, Calle Ork’o #3418, Muyurina, D11
-17.377031,-66.139178, Calle Cochabamba #3419, Las Cuadras, D11
-17.398268,-66.146703, Calle Saturnino #3420, Alalay, D11
-17.385623,-66.147272, Calle Arce #3421, Muyurina, D11
-17.389102,-66.145425, Calle Roma #3422, Las Cuadras, D11
-17.386579,-66.139799, Calle Ork’o #3423, Alalay, D11
-17.395520,-66.128214, Calle Cochabamba #3424, Muyurina, D11
-17.393661,-66.138429, Calle Saturnino #3425, Las Cuadras, D11
-17.380500,-66.138356, Calle Arce #3426, Alalay, D11
-17.393987,-66.142750, Calle Roma #3427, Muyurina, D11
-17.387352,-66.147662, Calle Ork’o #3428, Las Cuadras, D11
-17.390539,-66.146758, Calle Cochabamba #3429, Alalay, D11
-17.384298,-66.140750, Calle Saturnino #3430, Muyurina, D11
-17.385516,-66.149214, Calle Arce #3431, Las Cuadras, D11
-17.391426,-66.142249, Calle Roma #3432, Alalay, D11
-17.395073,-66.144262, Calle Ork’o #3433, Muyurina, D11
-17.388591,-66.139306, Calle Cochabamba #3434, Las Cuadras, D11
-17.377522,-66.136721, Calle Saturnino #3435, Alalay, D11
-17.388971,-66.149728, Calle Arce #3436, Muyurina, D11
-17.384509,-66.139286, Calle Roma #3437, Las Cuadras, D11
-17.390944,-66.145111, Calle Ork’o #3438, Alalay, D11
-17.390501,-66.148260, Calle Cochabamba #3439, Muyurina, D11
-17.390786,-66.145358, Calle Saturnino #3440, Las Cuadras, D11
-17.380056,-66.150255, Calle Arce #3441, Alalay, D11
-17.381005,-66.148284, Calle Roma #3442, Muyurina, D11
-17.378488,-66.141877, Calle Ork’o #3443, Las Cuadras, D11
-17.394035,-66.134755, Calle Cochabamba #3444, Alalay, D11
-17.393278,-66.133933, Calle Saturnino #3445, Muyurina, D11
-17.382116,-66.139510, Calle Arce #3446, Las Cuadras, D11
-17.393723,-66.130297, Calle Roma #3447, Alalay, D11
-17.379840,-66.136242, Calle Ork’o #3448, Muyurina, D11
-17.392811,-66.130734, Calle Cochabamba #3449, Las Cuadras, D11
-17.394792,-66.141933, Calle Saturnino #3450, Alalay, D11
-17.389857,-66.143468, Calle Arce #3451, Muyurina, D11
-17.388942,-66.146937, Calle Roma #3452, Las Cuadras, D11
-17.393254,-66.138682, Calle Ork’o #3453, Alalay, D11
-17.376870,-66.134313, Calle Cochabamba #3454, Muyurina, D11
-17.392567,-66.147509, Calle Saturnino #3455, Las Cuadras, D11
-17.397445,-66.141598, Calle Arce #3456, Alalay, D11
-17.380444,-66.140005, Calle Roma #3457, Muyurina, D11
-17.394263,-66.147099, Calle Ork’o #3458, Las Cuadras, D11
-17.389175,-66.147855, Calle Cochabamba #3459, Alalay, D11
-17.378507,-66.136634, Calle Saturnino #3460, Muyurina, D11
-17.380066,-66.147915, Calle Arce #3461, Las Cuadras, D11
-17.395906,-66.144737, Calle Roma #3462, Alalay, D11
-17.384594,-66.146384, Calle Ork’o #3463, Muyurina, D11
-17.383226,-66.147066, Calle Cochabamba #3464, Las Cuadras, D11
-17.381540,-66.144050, Calle Saturnino #3465, Alalay, D11
-17.377407,-66.139047, Calle Arce #3466, Muyurina, D11
-17.394651,-66.145578, Calle Roma #3467, Las Cuadras, D11
-17.392075,-66.141969, Calle Ork’o #3468, Alalay, D11
-17.382093,-66.146453, Calle Cochabamba #3469, Muyurina, D11
-17.389952,-66.144719, Calle Saturnino #3470, Las Cuadras, D11
-17.382808,-66.145914, Calle Arce #3471, Alalay, D11
-17.381060,-66.145387, Calle Roma #3472, Muyurina, D11
-17.388938,-66.147258, Calle Ork’o #3473, Las Cuadras, D11
-17.383168,-66.150841, Calle Cochabamba #3474, Alalay, D11
-17.378655,-66.145451, Calle Saturnino #3475, Muyurina, D11
-17.382755,-66.145099, Calle Arce #3476, Las Cuadras, D11
-17.384937,-66.150462, Calle Roma #3477, Alalay, D11
-17.378972,-66.147454, Calle Ork’o #3478, Muyurina, D11
-17.394769,-66.144916, Calle Cochabamba #3479, Las Cuadras, D11
-17.382567,-66.142256, Calle Saturnino #3480, Alalay, D11
-17.384465,-66.147141, Calle Arce #3481, Muyurina, D11
-17.380941,-66.137743, Calle Roma #3482, Las Cuadras, D11
-17.376176,-66.132716, Calle Ork’o #3483, Alalay, D11
-17.383755,-66.145665, Calle Cochabamba #3484, Muyurina, D11
-17.379463,-66.146320, Calle Saturnino #3485, Las Cuadras, D11
-17.376587,-66.133029, Calle Arce #3486, Alalay, D11
-17.380276,-66.136075, Calle Roma #3487, Muyurina, D11
-17.393134,-66.135599, Calle Ork’o #3488, Las Cuadras, D11
-17.386837,-66.147063, Calle Cochabamba #3489, Alalay, D11
-17.378135,-66.140383, Calle Saturnino #3490, Muyurina, D11
-17.385646,-66.145467, Calle Arce #3491, Las Cuadras, D11
-17.385236,-66.144037, Calle Roma #3492, Alalay, D11
-17.392576,-66.137829, Calle Ork’o #3493, Muyurina, D11
-17.383228,-66.149824, Calle Cochabamba #3494, Las Cuadras, D11
-17.382290,-66.140577, Calle Saturnino #3495, Alalay, D11
-17.393453,-66.141228, Calle Arce #3496, Muyurina, D11
-17.390121,-66.136948, Calle Roma #3497, Las Cuadras, D11
-17.394770,-66.142341, Calle Ork’o #3498, Alalay, D11
-17.389525,-66.148012, Calle Cochabamba #3499, Muyurina, D11
-17.395840,-66.142132, Calle Saturnino #3500, Las Cuadras, D11
-17.396325,-66.148081, Calle Arce #3501, Alalay, D11
-17.394643,-66.132071, Calle Roma #3502, Muyurina, D11
-17.392572,-66.135183, Calle Ork’o #3503, Las Cuadras, D11
-17.393229,-66.148025, Calle Cochabamba #3504, Alalay, D11
-17.388425,-66.149876, Calle Saturnino #3505, Muyurina, D11
-17.381080,-66.144038, Calle Arce #3506, Las Cuadras, D11
-17.379140,-66.139246, Calle Roma #3507, Alalay, D11
-17.391366,-66.138638, Calle Ork’o #3508, Muyurina, D11
-17.379941,-66.147505, Calle Cochabamba #3509, Las Cuadras, D11
-17.393974,-66.148539, Calle Saturnino #3510, Alalay, D11
-17.387739,-66.143043, Calle Arce #3511, Muyurina, D11
-17.377201,-66.138743, Calle Roma #3512, Las Cuadras, D11
-17.379815,-66.136392, Calle Ork’o #3513, Alalay, D11
-17.396537,-66.138464, Calle Cochabamba #3514, Muyurina, D11
-17.393052,-66.139074, Calle Saturnino #3515, Las Cuadras, D11
-17.380106,-66.148378, Calle Arce #3516, Alalay, D11
-17.397526,-66.144746, Calle Roma #3517, Muyurina, D11
-17.378405,-66.142984, Calle Ork’o #3518, Las Cuadras, D11
-17.392524,-66.136567, Calle Cochabamba #3519, Alalay, D11
-17.382861,-66.142666, Calle Saturnino #3520, Muyurina, D11
-17.387474,-66.146901, Calle Arce #3521, Las Cuadras, D11
-17.380086,-66.134594, Calle Roma #3522, Alalay, D11
-17.395410,-66.134340, Calle Ork’o #3523, Muyurina, D11
-17.395831,-66.137389, Calle Cochabamba #3524, Las Cuadras, D11
-17.378236,-66.134587, Calle Saturnino #3525, Alalay, D11
-17.384030,-66.141056, Calle Arce #3526, Muyurina, D11
-17.392391,-66.131708, Calle Roma #3527, Las Cuadras, D11
-17.381692,-66.143530, Calle Ork’o #3528, Alalay, D11
-17.388200,-66.136973, Calle Cochabamba #3529, Muyurina, D11
-17.396769,-66.142294, Calle Saturnino #3530, Las Cuadras, D11
-17.380987,-66.146377, Calle Arce #3531, Alalay, D11
-17.381467,-66.147561, Calle Roma #3532, Muyurina, D11
-17.395646,-66.132433, Calle Ork’o #3533, Las Cuadras, D11
-17.389824,-66.135416, Calle Cochabamba #3534, Alalay, D11
-17.391163,-66.147652, Calle Saturnino #3535, Muyurina, D11
-17.382886,-66.143008, Calle Arce #3536, Las Cuadras, D11
-17.385311,-66.142589, Calle Roma #3537, Alalay, D11
-17.384023,-66.150164, Calle Ork’o #3538, Muyurina, D11
-17.376815,-66.134945, Calle Cochabamba #3539, Las Cuadras, D11
-17.393663,-66.144528, Calle Saturnino #3540, Alalay, D11
-17.394904,-66.144339, Calle Arce #3541, Muyurina, D11
-17.380423,-66.140779, Calle Roma #3542, Las Cuadras, D11
-17.389128,-66.146014, Calle Ork’o #3543, Alalay, D11
-17.382105,-66.146558, Calle Cochabamba #3544, Muyurina, D11
-17.393343,-66.144016, Calle Saturnino #3545, Las Cuadras, D11
-17.381313,-66.147571, Calle Arce #3546, Alalay, D11
-17.391098,-66.133504, Calle Roma #3547, Muyurina, D11
-17.394461,-66.141198, Calle Ork’o #3548, Las Cuadras, D11
-17.382091,-66.136476, Calle Cochabamba #3549, Alalay, D11
-17.391495,-66.147639, Calle Saturnino #3550, Muyurina, D11
-17.378127,-66.134316, Calle Arce #3551, Las Cuadras, D11
-17.381186,-66.146255, Calle Roma #3552, Alalay, D11
-17.395200,-66.144389, Calle Ork’o #3553, Muyurina, D11
-17.389626,-66.134048, Calle Cochabamba #3554, Las Cuadras, D11
-17.393469,-66.144837, Calle Saturnino #3555, Alalay, D11
-17.382618,-66.140735, Calle Arce #3556, Muyurina, D11
-17.385624,-66.142999, Calle Roma #3557, Las Cuadras, D11
-17.387806,-66.139220, Calle Ork’o #3558, Alalay, D11
-17.391077,-66.134678, Calle Cochabamba #3559, Muyurina, D11
-17.387645,-66.145149, Calle Saturnino #3560, Las Cuadras, D11
-17.382912,-66.142631, Calle Arce #3561, Alalay, D11
-17.389305,-66.145146, Calle Roma #3562, Muyurina, D11
-17.395531,-66.140157, Calle Ork’o #3563, Las Cuadras, D11
-17.379408,-66.132057, Calle Cochabamba #3564, Alalay, D11
-17.387272,-66.148354, Calle Saturnino #3565, Muyurina, D11
-17.389985,-66.143010, Calle Arce #3566, Las Cuadras, D11
-17.388315,-66.142563, Calle Roma #3567, Alalay, D11
-17.381612,-66.135593, Calle Ork’o #3568, Muyurina, D11
-17.394198,-66.146067, Calle Cochabamba #3569, Las Cuadras, D11
-17.383754,-66.149811, Calle Saturnino #3570, Alalay, D11
-17.391371,-66.140851, Calle Arce #3571, Muyurina, D11
-17.378526,-66.145696, Calle Roma #3572, Las Cuadras, D11
-17.381587,-66.134771, Calle Ork’o #3573, Alalay, D11
-17.392763,-66.139248, Calle Cochabamba #3574, Muyurina, D11
-17.392532,-66.143700, Calle Saturnino #3575, Las Cuadras, D11
-17.390114,-66.135628, Calle Arce #3576, Alalay, D11
-17.388914,-66.141850, Calle Roma #3577, Muyurina, D11
-17.389847,-66.138693, Calle Ork’o #3578, Las Cuadras, D11
-17.386625,-66.140513, Calle Cochabamba #3579, Alalay, D11
-17.388437,-66.144595, Calle Saturnino #3580, Muyurina, D11
-17.392323,-66.133725, Calle Arce #3581, Las Cuadras, D11
-17.392826,-66.136848, Calle Roma #3582, Alalay, D11
-17.385668,-66.149659, Calle Ork’o #3583, Muyurina, D11
-17.381213,-66.133283, Calle Cochabamba #3584, Las Cuadras, D11
-17.379960,-66.145821, Calle Saturnino #3585, Alalay, D11
